Name,Email,Phone,City,State,Zip,Website
"Sparkle Cat Rescue, Inc.",sparklecatrescue@gmail.com,,"Burlington",NC,27215,
"Spay Stokes",arsc2004@gmail.com,336-971-2963,"Walnut Cove",NC,27052,
"SPCA of Franklin County",admin@spcafc.org,919-556-0954,"Youngsville",NC,27596,
"SPCA of Northeastern North Carolina",spcaofnenc@gmail.com,252-338-5222,"Elizabeth City",NC,27906,
"SPCA of the Triad, Inc.",spca@triadspca.org,(336) 375-3222,"Greensboro",NC,27404,
"SPCA of Wake County",adoptstaff@spcawake.org,919-772-2326,"Raleigh",NC,27603,
"Spirit Canine Rescue",spiritcaninerescue@gmail.com,,"Snow Camp",NC,27349,
"ST Furever Freedom Animal Rescue",stffar12@hotmail.com,,"Rural Hall",NC,27045,
"Stanly County Humane Society",jsgadd@aol.com,(704) 983-7729,"Albemarle",NC,28001,
"Stepping Stones Canine Rescue",steppingstonesrescue@gmail.com,,"Winston-Salem",NC,27101,
"Stonewall Jackson Youth Development Center Pet Therapy",missy.overton@ncdps.gov,(704) 652-4003,"Concord",NC,28027,
"Sunburst Foundation of Wilmington Canine Rescue",sunburstfoundation@gmail.com,(910) 622-0011,"Wilmington",NC,28401,
"Surry Animal Rescue",surryanimalrescue@hotmail.com,,"Mount Airy",NC,27030,
"TAAG /Transylvania Animal Alliance Group",taagwags@gmail.com,(828) 966-3166,"Brevard",NC,28712,
"Tailless Cat Rescue",taillesscatrescue@hotmail.com,,"Liberty",NC,27298,
"Tails of the Unwanted",tailsoftheunwanted@gmail.com,(336) 253-5118,"Greensboro",NC,27455,
"Tarheel Weimaraner Rescue",twcrescue@aol.com,,"Franklinton",NC,27529,
"The Cats' Cradle",thecatscradlenc@yahoo.com,(828) 461-0178,"Morganton",NC,28680,
"The Fort - Fortitudine Vincimus Rescue Center",thefortrescue@gmail.com,336-505-9199,"Asheboro",NC,27204,
"The Haley Graves Foundation",thgfinquiries@yahoo.com,,"Summerfield",NC,27358,
"The Halfway House Animal Rescue",thehalfwayhouseforanimals@gmail.com,,"Kannapolis",NC,28081,
"The Merit Pit Bull Foundation",apps@mpbf.org,,"Greensboro",NC,27405,
"Three Sisters and a Brother Animal Rescue, Inc.",tsaabanimalrescue@gmail.com,,"Dallas",NC,28034,
"Thundering Paws Adoption Center Inc.",katherine_gable@hotmail.com,9108582771,"Parkton",NC,28371,
"Tiny Tigers Rescue",tinytigersrescue@hotmail.com,,"Toast",NC,27049,
"Transylvania County Animal Services",malmin@citcom.net,828 883-3713,"Brevard",NC,28712,
"Tri-County Animal Shelter",chasity.ledford@chowan.nc.gov,(252) 221-8514,"Tyner",NC,27980,
"Triad Independent Cat Rescue",triadcat@yahoo.com,,"Greensboro",NC,27455,
"Triangle Rabbits",adopt@trianglerabbits.org,919-999-2211,"Apex",NC,27502,
"Troutman Canine Rescue, Inc.",troutmancaninerescue@yahoo.com,704-508-1934,"Statesville",NC,28677,
"Tysor Veterinary Clinic",tysorvetclinic@gmail.com,919-663-0115 9am to 6:00pm,"Siler City",NC,27344,
"Unchaining Moore Dogs",unchainingmooredogs@gmail.com,910-639-3186,"Pinehurst",NC,28374,
"Underdog Ranch Pet Adoptions",danellaanderson@icloud.com,,"Angier",NC,27501,
"Union County Animal Services",ucadopt@co.union.nc.us,704-283-8303,"Monroe",NC,28110,
"Valley River Humane Society",vrhsinquiries@gmail.com,(828) 837-2304,"Marble",NC,28905,
"Vance County Animal Shelter",vancepets@vancecounty.org,(252) 492-3136,"Henderson",NC,27536,
"Wake County Animal Center",animalcontrol@wakegov.com,919-212-7387,"Raleigh",NC,27602,
"Washington Cat Rescue",leslieesteele@hotmail.com,(252) 802-0789,"Washington",NC,27889,
"Where Hope Lives Humane Society",adoptncrescuedogs@gmail.com,,"Waxhaw",NC,28173,
"Whispers Of Our Forgotten",woof.helpdesk@gmail.com,252-207-6580,"South Mills",NC,27976,
"WishingWell Farm",wwkenneldebbie@aol.com,252-442-9474,"Rocky Mount",NC,27801,
"Yadkin County Animal Shelter",jroels@yadkincountync.gov,336 849 7901 option 2,"Yadkinville",NC,27055,
"Yancey Humane Society",ychs@ccvn.com,(828) 682-9510,"Burnsville",NC,28714,
"Zach's Rescue",gkeach@msn.com,704-622-4348,"Charlotte",NC,28227,
