Name,Email,Phone,City,State,Zip,Website
"National Brittany Rescue & Adoption Network",jbbstudio@comcast.net,,"Baldwinsville",NY,13027,
"National Great Pyrenees Rescue",renpyrgroup@yahoo.com,(877) 739-3582,"Beacon",NY,12508,
"Neighborhood Cats Inc.",headcat@neighborhoodcats.org,(212) 662-5761,"New York",NY,10025,
"New Beginnings Cat and Kitten Adoptions, Inc.",kurlzzz@optonline.net,5166329406,"Baldwin",NY,11510,
"New Hope Rescue Ranch",newhoperescueranch@hotmail.com,(631) 605-2611,"Central Islip",NY,11722,
"New York Bully Crew",newyorkbullycrew@gmail.com,844-633-6922,"East Patchogue",NY,11772,
"New York City Feral Cat Initiative",adoption@nycferalcat.org,,"New York",NY,10001,
"New York State Retriever Rescue, Inc,",nysrr@yahoo.com,516-828-1177,"Deer Park",NY,11729,
"New2U Rescues",new2urescue@gmail.com,(585) 371-8884,"Rochester",NY,14615,
"Newburgh SCATS",ldnewburghscats@aol.com,(845) 236-4574,"Newburgh",NY,12550,
"Niagara SPCA",l.zaninovich@niagaraspca.org,(716) 731-4368,"Niagara Falls",NY,14304,
"North Brooklyn Cats",norhbkcats@gmail.com,,"Brooklyn",NY,11211,
"North Country Pet Adoption Services, inc.",info@northcountrypetadoption.org,,"Glenfield",NY,13343,
"North Country SPCA",northcountryspca@yahoo.com,(518) 873-5000,"Westport",NY,12993,
"North fork animal welfare league / Riverhead animal Shelter",beashelterhero@gmail.com,(631) 369-6189,"Peconic",NY,11958,
"North Shore Animal League America",adoptions@animalleague.org,(516) 883-7575,"Port Washington",NY,11050,
"Northeast Avian Rescue",adopt@rescueparrots.org,518-708-6091,"East Greenbush",NY,12061,
"Northeast Boston Terrier Rescue Inc.",debra_brigham@yahoo.com,,"New York",NY,10036,
"Northern Chautauqua Canine Rescue Inc.",adoptions@caninerescue.org,(716) 326-7297,"Westfield",NY,14787,
"Northport Cat Rescue Association Inc.",ncra@optimum.net,(631) 606-2631,"Northport",NY,11768,
"Northstar Placement",2ndchancepets@gmail.com,Please email us !,"Nanuet",NY,10954,
"Nuts for Mutts Rescue, Inc.",info@nutsformuttsrescue.com,585-210-3647 (DOGS),"Rochester",NY,14625,
"NY PET-I-CARE ADOPTION PROGRAM",nypeticare@aol.com,212 614-7194,"New York",NY,10002,
"NYC Bronx Westchester Cat Coalition / NYC Cat Coalition",nycatcoal@yahoo.com,718 671-1695,"Port Chester",NY,10573,
"NYC New Beginning Animal Rescue",newbeginninganimalrescue@gmail.com,,"Bronx",NY,10462,
"NYS Chapter of the HRS/THE Rabbit Resource",hazelbert@roadrunner.com,,"Washington Mills",NY,13479,
"Oliver's Orphan Oasis",carolyn@oliversorphanoasis.org,(718) 541-8603,"Putnam Valley",NY,10579,
"Ollie's Angels Animal Rescue",info@olliesangelsanimalrescue.org,,"Greenlawn",NY,11740,
"One Love Pet Adoptions",adoptions@riversidepet.com,(585) 571-4307,"Scottsville",NY,14546,
"Ontario County Humane Society",officemanager@ontariocountyhumanesociety.org,(585) 396-4590,"Canandaigua",NY,14424,
"Open Arms Rescue Of WNY",oarwny@gmail.com,,"Akron",NY,14001,
"Operation Buddy Rescue LLC",karla@operationgypsy.org,,"Rochester",NY,14612,
"Orange Street Cats, Inc.",osc@orangestreetcats.org,(518) 533-5242,"Albany",NY,12201,
"Oswego Animal Shelter",tailwags46@gmail.com,315-343-1803,"Oswego",NY,13126,
"Oswego County Humane Society Inc.",ochscontact@hotmail.com,(315) 207-1070,"Oswego",NY,13126,
"Our Best Friends Rescue",ourbestfriendsrescue@gmail.com,,"Freeport",NY,11520,
"P.A.N.T.",adoption@pant.org,845-486-7075 ext.1,"Salt Point",NY,12578,
"P.L.U.T.O. (Pet Lovers United Together as One)",plutorescue@aol.com,(718) 227-0553,"Staten Island",NY,10314,
"Pals4Pets Rescue",pals4petslb@aol.com,(585) 260-7665,"Kendall",NY,14476,
"Paradise Garden Animal Haven",paradisegardenah@yahoo.com,(607) 458-5785,"Woodhull",NY,14898,
"Paul the Cat Guy Inc",adoptions@paulthecatguy.com,,"Astoria",NY,11105,
"Paw Pact Alliance, Inc.",mpekar1@optonline.net,(516) 356-0558,"Farmingville",NY,11738,
"Paws Crossed Animal Rescue Inc.",adoptions@pawscrossedny.org,(914) 372-7878,"Elmsford",NY,10523,
"Paws of Hope",ddann2013@live.com,518-653-6128,"Leeds",NY,12451,
"Paws Unite People",adoptions@pawsunitepeople.com,,"Rocky Point",NY,11778,
"Paws Unlimited",pawsunlimited@gmail.com,845-336-7297,"Kingston",NY,12401,
"Pawsome Pet Rescue",danielle@pawsomepetrescue.org,,"Kings Park",NY,11754,
"Pawz and Purrz Animal Rescue",pawzandpurrz17@yahoo.com,(888) 506-7727,"Painted Post",NY,14870,
"People Animals Team-up Successfully Inc (PATS)",feralpats@yahoo.com,,"Baldwin",NY,11510,
"People for Animal Welfare Society/Paws",paws14411@gmail.com,(585) 589-6397,"Albion",NY,14411,
"Peppertree Rescue",rescue@peppertree.org,518-435-7425,"Albany",NY,12220,
"Perfect Pets Rescue",perfectpetsresc@aol.com,,"Red Hook",NY,12523,
"Pet Adoption League",jjmjohnson27@aol.com,,"Yonkers",NY,10704,
"Pet Adoption League of New York, Inc.",palofny501c3@gmail.com,631-499-7082,"Dix Hills",NY,11746,
"Pet Adoption Network",info@petadoptionnetwork.org,(585) 338-9175,"Rochester",NY,14622,
"Pet Pride of New York",ppny@wny.twcbc.com,585 742 1630,"Victor",NY,14564,
"Pet Rescue",nypetrescue@gmail.com,914 835-3332,"Larchmont",NY,10538,
"Pet the Pet Program, Inc.",reverence@fltg.net,,"Trumansburg",NY,14886,
"Pets Alive",adoptions@petsalive.com,(845) 386-9738,"Middletown",NY,10940,
"Pets Alive WNY",adoptions@petsalivewny.org,(716) 247-5090,"Pendleton",NY,14120,
"Pets Stop Here Inc",petstophererescue@gmail.com,(585) 490-9939,"Rochester",NY,14606,
"Pets4Luv Foundation",info@pets4luv.org,(516) 832-8200,"Westbury",NY,11590,
"Pibbles & More Animal Rescue",stefpmar@gmail.com,,"Binghamton",NY,13901,
"Piece of Heaven Kitten Adoption",cats15@verizon.net,,"Eden",NY,14057,
"Pioneers for Animal Welfare Society Inc (PAWS)",jo@paws-li.org,(631) 306-4616,"Huntington",NY,11743,
"Pit Of Our Souls Rescue Inc",pitofoursoulsrescue@gmail.com,(516) 308-6221,"Levittown",NY,11756,
"Pitter..Patter..Paws..",dawnmreilly@aol.com,,"Lake Ronkonkoma",NY,11779,
"Pitty Love Rescue",pittyloverescue@gmail.com,www.pittyloverescue.org,"Rochester",NY,14619,
"Pixie Mamas Rescue",info@pixiemamasrescue.com,,"Buffalo",NY,14220,
"Place For Cats",lancastermia@verizon.net,212-751-2093,"New York",NY,10150,
"Posh Pets Rescue",mslondonspets@aol.com,,"Long Beach",NY,11561,
"Potsdam Humane Society Inc.",shelter@potsdamhumanesociety.org,(315) 265-3199,"Potsdam",NY,13676,
"Pound Hounds and Friends, Inc.",poundhoundswny@gmail.com,716-310-7644,"Buffalo",NY,14226,
"Pound Hounds Res-Q",poundhoundsresq@gmail.com,,"New York",NY,10011,
"PRECIOUS PAWS",preciouspawscatrsq@yahoo.com,,"Cornwall",NY,12518,
"Precious Paws Rescue",preciouspawsrescue@yahoo.com,716-512-5521,"North Tonawanda",NY,14120,
"Project Cat Inc",info@projectcat.org,(845) 687-4983,"Accord",NY,12404,
"Project Pet, Inc.",friends@projectpetinc.org,,"New York",NY,10002,
"Pups and stuff",valmartin730@yahoo.com,(845) 249-7119,"Staatsburg",NY,12580,
"PupStarz Rescue",pupstarzrescue@gmail.com,,"New York",NY,10010,
"Purrs and Whiskers",bcxtoby@yahoo.com,(315) 404-2694,"New Hartford",NY,13413,
"Putnam Humane Society",shelter@puthumane.org,845-225-7777,"Carmel",NY,10512,
"Rabbit Rescue & Rehab",nyc.metro.rabbits@gmail.com,,"New York",NY,10035,
"Ready For Rescue",readyforrescue@gmail.com,,"New York",NY,10280,
"Rebound Hounds",reboundhounds@gmail.com,,"New York",NY,10017,
"Recycle-A-Bull Bully Breed Rescue",recycle_a_bull@yahoo.com,,"Clay",NY,13041,
"Red Hook Dog Rescue",vulpe22a@mtholyoke.edu,,"Brooklyn",NY,11231,
"Redemption Rescues, Inc",sloane@redemptionrescues.org,,"Seaford",NY,11783,
"Reenies Rabbit Rescue",reeniesrabbitrescue@gmail.com,845.591.7751,"Salisbury Mills",NY,12577,
"Regional Animal Shelter, Inc",admin@regionalanimalshelter.org,518-725-5956,"Gloversville",NY,12078,
"Renate's Fosters",renatesfosters@gmail.com,(315) 407-1998,"Camillus",NY,13031,
"Rescue City",dana@rescuecity.nyc,646-535-9710,"Brooklyn",NY,11223,
"Rescue Dogs Rock NYC",info@rescuedogsrocknyc.org,,"New York",NY,10075,
"Rescue Me K9 Rescue, Inc.",krntrn369@yahoo.com,315-271-5234,"Oneida",NY,13421,
"Rescue Pit, Inc.",adopt@rescuepit.org,,"Rochester",NY,14610,
"Rescue Pups",rescuepup585@gmail.com,5854661964,"Friendship",NY,14739,
"Rescued Treasures Pet Adoptions",rescuedtreasuresadoptions@gmail.com,,"Rochester",NY,14612,
"RescueNYC",info@rescuenyc.org,,"New York",NY,10014,
"Rescuzilla",adopt@rescuzillanyc.org,,"New York",NY,10017,
"Rilee's Legacy",rileeslegacy@gmail.com,3154817843,"Ontario",NY,14519,
"Road to Home Rescue Support",adopt@roadtohomerescue.org,,"Wantagh",NY,11793,
"Roanchar Ranch Draft Horse Rescue",roancharranchrescue@outlook.com,7162897370,"Varysburg",NY,14167,
"Rock n' Rescue",rocknrescue1@gmail.com,(585) 746-4609,"South Salem",NY,10590,
"Ronkonkoma Cat Helpers",boardybarngirl50@aol.com,(631) 816-3298,"Ronkonkoma",NY,11779,
"Rottie Empire Rescue",rottieempirerescue@gmail.com,,"Saratoga Springs",NY,12866,
"RSVP Inc. (Responsible Solutions for Valued Pets)",info@rsvpinc.org,(631) 533-2738,"East Moriches",NY,11940,
"Ruff House Rescue",rhrpet@gmail.com,,"Freeport",NY,11520,
"Safe At Last Animal Rescue, Inc.",cindy@safeatlast.net,,"Fultonham",NY,12071,
"Saratoga County Animal Shelter",cswan@saratogacountyny.gov,(518) 885-4113,"Ballston Spa",NY,12020,
"Save-A-Pet",saveapetofniagara@yahoo.com,716-559-3020,"Newfane",NY,14108,
"Save-A-Pet Animal Rescue",saveapetny@yahoo.com,(631) 473-6333,"Port Jefferson Station",NY,11776,
"Saving Animals Gently on Earth",sage1014@yahoo.com,,"Medina",NY,14103,
"SBU Cat Network",sbucat@stonybrook.edu,,"Stony Brook",NY,11794,
"Second Chance Animal Rescue Inc.",info@scarny.org,516-448-5096 TEXT MSG,"Copiague",NY,11726,
"Second Chance Boxer Rescue - NY",juliescbr@gmail.com,,"Hamburg",NY,14075,
"Second Chance Canine Adoption Shelter",friendsofsecondchance@gmail.com,315-435-5584,"Jamesville",NY,13078,
"Second Chance Cat Rescue, Inc.",nbell1@mac.com,,"Saint Johnsville",NY,13452,
"Second Chance Rescue",scradoptables@gmail.com,,"Flushing",NY,11354,
"Second Chance Sheltering Network Inc.",infoatsecondchan@gmail.com,(716) 652-6051,"Spring Brook",NY,14140,
"Second Chance Thoroughbreds, Inc.",sctottbs@gmail.com,607-589-7669,"Spencer",NY,14883,
"Senior Pets NYC/Saving Older Beagles",joansdogs@aol.com,,"New York",NY,10009,
"SHARP of NY",huskyrescue@optonline.net,(631) 921-8738,"Rocky Point",NY,11778,
"Shelter Chic",info@shelterchic.org,,"New York",NY,10007,
"Shelter Link",rita@shelterlink.com,(516) 458-3103,"Islip",NY,11751,
"Shepherds Hope Rescue",toomanyshepherds@aol.com,,"Glen Head",NY,11545,
"Sindee's Strays, Inc.",sinstrays@aol.com,(914) 788-0358,"Cortlandt Manor",NY,10567,
"Small World Animal Rescue",smallworld@smallworldrescue.org,,"New York",NY,10024,
"Smithtown Animal Shelter",linzerillo@tosgov.com,(631) 360-7575,"Smithtown",NY,11787,
"SNARR Northeast",courtney@snarrnortheast.org,9144946456,"White Plains",NY,10602,
"Social Tees Animal Rescue Foundation",adoptions@socialteesnyc.org,,"Manhattan",NY,10009,
"Southampton Animal Shelter Foundation",adoptions@sasfinc.org,(631) 728-PETS (7387),"Hampton Bays",NY,11942,
"Southern Tier Animal Rescue  Inc ( S.T.A.R. )",starsorphans@yahoo.com,,"Belfast",NY,14739,
"SPCA in Cattaraugus County",jobs.spcacattco@yahoo.com,716-372-8492,"Olean",NY,14760,
"SPCA of Tompkins County",adoptions@spcaonline.com,607 257-1822 ext. 221,"Ithaca",NY,14850,
"SPCA of Upstate New York",adoptions@spcauny.org,(518) 798-3500,"Queensbury",NY,12839,
"SPCA of Westchester",shelter@spca914.org,914-941-2896,"Briarcliff Manor",NY,10510,
"SPCA Serving Allegany County",spcaallegany@gmail.com,585 593 2200,"Wellsville",NY,14895,
"SPEAK Animal Hospital & Cat Sanctuary",speakoffice@aol.com,607-729-7368,"Binghamton",NY,13905,
"Spring Farm CARES",margot@springfarmcares.org,(315) 737-9339,"Clinton",NY,13323,
"STAR (Save The Animals Rescue) Foundation",info@savetheanimalsrescue.org,631-736-8207,"Middle Island",NY,11953,
"Staten Island Council for Animal Welfare",sicaw1972@yahoo.com,(718) 948-5623,"Staten Island",NY,10312,
"Staten Island Hope Animal Rescue",adoptions@statenislandhoperescue.org,(800) 477-9168,"Staten Island",NY,10314,
"Stray From The Heart",adopt@strayfromtheheart.org,(212) 726-3647,"New York",NY,10023,
"Stray Haven Humane Society and S.P.C.A. Inc.",adopt@strayhavenspca.com,607-565-2859,"Waverly",NY,14892,
"Stray Help",adoptions@strayhelp.org,(845) 206-9021,"Fishkill",NY,12524,
"Sugar Mutts Rescue",sugarmuttsrescue@yahoo.com,646-732-3795,"Brooklyn",NY,11206,
"Sullivan County SPCA",sullivanspca@yahoo.com,(845) 796-3120,"Rock Hill",NY,12775,
"Sunshine Horses, Inc.",sunshinehorsesinc@gmail.com,(315) 456-9380,"Syracuse",NY,13209,
"Suruluna Animal Rescue",surulunainfo@gmail.com,(917) 533-0701,"Pine Bush",NY,12566,
"SusieQ Dog ResQ",papillon1254@rochester.rr.com,,"Conesus",NY,14435,
"Susquehanna Animal Shelter",cobrien@thesas.org,607-547-8111,"Cooperstown",NY,13326,
"Sweetest Dog Rescue",sweetestdogrescue@gmail.com,(631) 749-5533,"Shelter Island",NY,11964,
"Tails of Love Animal Rescue, Inc.",cece@tailsofloverescue.org,,"Staten Island",NY,10302,
"Tanner's P.A.W.S.",adopt@tannerspaws.org,866-982-6637,"Corning",NY,14830,
"Tavi & Friends",adopt@taviandfriends.org,,"Brooklyn",NY,11209,
"Tender Loving Cats, Inc",adoptions@tenderlovingcats.org,(516) 417-7330,"North Babylon",NY,11703,
"Test Inactive Shelter - No Adoptable Pets",brent@petfinder.com,(201) 333-3333,"new york",NY,10001,
"The Animal Project",animalprojectnyc@gmail.com,(615) 364-5236,"New York",NY,10040,
"The Animal Support Project",taspinfo@yahoo.com,518-727-8591,"Cropseyville",NY,12052,
"The Home Stretch Dog Haven",thehomestretchdoghaven@gmail.com,(607) 379-0790,"Moravia",NY,13118,
"The Humane Society",info@bchumanesoc.com,607-724-3709,"Binghamton",NY,13903,
"The Joshua Fund Dog Rescue",info@joshuafundrescue.org,(518) 523-1690,"Jay",NY,12941,
"The Lakeshore Humane Society",lakeshorehumanesociety@yahoo.com,716-672-1991,"Dunkirk",NY,14048,
"The Mia Foundation",loveformia2012@yahoo.com,,"Rochester",NY,14612,
"The North Fork Animal Welfare League",manager@nfawl.org,631-765-1811,"Southold",NY,11958,
"The North Fork Country Kids",northforkcountrykidsrpp@gmail.com,(631) 655-8538,"Riverhead",NY,11901,
"The Patricia H. Ladew Foundation",info@theladewcatsanctuary.org,(516) 922-2287,"Oyster Bay",NY,11771,
"The Poor Animals of St. Francis Inc.",petsofstfrancis@aol.com,718-822-0043,"New York",NY,10465,
"The Sato Project",adoption@thesatoproject.com,,"Brooklyn",NY,11231,
"The Second Hand Dog Rescue",secondhanddogrescue@gmail.com,(585) 305-5111,"Rochester",NY,14609,
"The Silver Lining for Pit Bulls",skye@roadrunner.com,,"Kenmore",NY,14217,
"The Ten Lives Club",tenlivesclub@yahoo.com,(716) 646-5577,"Hamburg",NY,14075,
"The Upper Paw Professional Dog Training and Rescue",theupperpaw2@aol.com,845-225-6628,"Holmes",NY,12531,
"The Woof Wagon",awilkins23@yahoo.com,,"Rochester",NY,14613,
"Theres Hope Dog Rescue",thereshopedogrescue@yahoo.com,,"Freeville",NY,13068,
"Timber's Legacy, Inc.",info@timberslegacy.org,,"Middle Village",NY,11379,
"Tiny Paws Big Hearts Rescue",tinypawsbigheartsrescue@hotmail.com,,"North Tonawanda",NY,14120,
"Tiny Treasures Rescue",kathy@tinytreasuresrescue.com,(914) 965-3725,"Valley Cottage",NY,10989,
"tlc Rescue",info@tlcrescue.org,914-434-7436,"Mount Vernon",NY,10552,
"Tommy's House Animal Rescue",linnyscats@yahoo.com,,"Shirley",NY,11967,
"Town and  Country K9 ResQ LTD.",jen@townandcountryk9resq.com,(917) 929-4810,"Cortlandt Manor",NY,10567,
"Town of Babylon Animal Shelter",baarc@townofbabylon.com,(631) 643-9270,"West Babylon",NY,11704,
"Town of Newburgh Animal Control & Shelter",animalcontrol@townofnewburgh.org,845 561-3344,"Newburgh",NY,12550,
"Town of North Hempstead Animal Shelter",tsc@theshelterconnection.com,(516) 944-8220,"Port Washington",NY,11050,
"Town of Oyster Bay Animal Shelter",tobayshelter@oysterbay-ny.gov,516-677-5784,"Syosset",NY,11791,
"Town of Rosendale",capteph@aol.com,(845) 389-2205,"Rosendale",NY,12472,
"Town of Saugerties Animal Shelter",gmonfett@hvc.rr.com,(845) 679-0339,"Saugerties",NY,12477,
"Tri-Lakes Humane Society",tlhsny@hotmail.com,(518) 891-0017,"Saranac Lake",NY,12983,
"Tuff Tails Animal Rescue",info@tufftails.org,,"Levittown",NY,11756,
"Ulster County SPCA",info@ucspca.org,845-331-5377,"Kingston",NY,12401,
"Underdogs",bbrd325@aol.com,(607)639-4205,"Afton",NY,13730,
"United Friends of Homeless Animals",ufhashelter@yahoo.com,(315) 298-4733,"Richland",NY,13142,
"Unleashed",stacey@unleashedny.org,,"New York",NY,10022,
"Uptown Cats",uptowncatsrescue@gmail.com,(646) 701-1812,"New York",NY,10024,
"Victory 4 the Voiceless Animal Rescue, Inc.",adoptvictory4thevoiceless@gmail.com,,"Staten Island",NY,10301,
"Voice for the Voiceless",simba32188@yahoo.com,(518) 331-6629,"Schenectady",NY,12308,
"Voice4TheVoiceless",voice4thevoicelessadoptions@gmail.com,(315) 937-8372,"Syracuse",NY,13206,
"Volunteers For Animals / Genesee County Animal Shelter",info@vol4animals.org,(585) 343-6410,"Batavia",NY,14021,
"Wagging Tails Dog Rescue NY",info@waggingtailsdogrescueny.com,(914) 295-5030,"Thornwood",NY,10594,
"Waggytail Rescue",waggyadopt@gmail.com,,"New York",NY,10002,
"WaHi Cats (Washington Heights Cat Colony)",info@wahicats.org,,"New York",NY,10033,
"Wanderers' Rest Humane Association",sheltermanager@wanderersrest.org,(315) 697-2796,"Canastota",NY,13032,
"Wayward Paws Inc.",wwpcatrescue@gmail.com,,"New Woodstock",NY,13122,
"Wayward Ranch Animal Sanctuary",wras.adoptions@gmail.com,(914)-949-3416,"White Plains",NY,10607,
"Westfield Stray Cat Rescue",thriftykitty@fairpoint.net,(716) 326-2404,"Westfield",NY,14787,
"Whiskers Animal Benevolent League",admin@ewhiskers.com,518-458-2287,"Albany",NY,12211,
"Willow's Wings",willow6226@gmail.com,607 222 1366,"Maine",NY,13802,
"Woof Dog Rescue Inc.",aschant@yahoo.com,,"New York",NY,10028,
"Wooftown Rescue Inc",rescue@wooftowndoggydaycare.com,,"Rochester",NY,14624,
"Wyoming County SPCA",admin@wyomingcountyspca.org,585-591-3114,"Attica",NY,14011,
"Yonkers Animal Shelter",lesliem147@gmail.com,(201) 981-3215,"Yonkers",NY,10704,
"Yonkers Humane Society Inc.",enviro3232@aol.com,(914) 751-7870,"Yonkers",NY,10702,
"Yorkie911 Rescue, Inc.",yorkie911rescue@gmail.com,631-965-6418,"Deer Park",NY,11729,
"Zanis Furry Friends ZFF, Inc",info@zanisfurryfriends.org,,"New York",NY,10028,
"Zero Stray Pawject",info@zerostraypawject.org,(917) 929-5756,"New York",NY,10023,
