Name,Email,Phone,City,State,Zip,Website
"Ruby's Rescue and Retreat, Inc",rescuejeanann@aol.com,(309) 660-6790,"Mclean",IL,61754,
"Safe Haven",petinfo@aeroinc.net,815-858-2265,"Elizabeth",IL,61028,
"Safe Haven Dog Rescue",safehavendogsil@yahoo.com,,"Elburn",IL,60119,
"Safe House Animal Rescue League",safehousepets@gmail.com,,"Dalzell",IL,61320,
"Safe Now Animal Rescue",safenowarf@gmail.com,(815) 592-4140,"Manhattan",IL,60442,
"Sangamon County Animal Control Center",manekuncat@gmail.com,(217) 535-3065,"Springfield",IL,62703,
"Sauk Valley Friends of Ferals",fricslastchance@gmail.com,8156264008,"Rock Falls",IL,61071,
"Save A Dog",caromike@att.net,,"Barrington",IL,60010,
"Save-A-Pet",adoptions@saveapetil.org,(847) 740-7788,"Grayslake",IL,60030,
"Schuyler County Humane Society",adopt@schuylerhs.com,(217) 322-2220,"Rushville",IL,62681,
"Scott County Dog Rescue",blashmett@gmail.com,217-473-9044,"Winchester",IL,62694,
"Second Chance Rescue",secondchancerescuereferral@msn.com,,"Roscoe",IL,61073,
"Second City Canine Rescue",adoptions@sccrescue.org,(847) 807-5364,"Roselle",IL,60172,
"Shelby County Animal  Control Facility",jpstandrfr@yahoo.com,2177744932,"Shelbyville",IL,62565,
"Siamese Cat Rescue Center",pf@siameserescue.org,540-672-6373,"Chicago",IL,60657,
"South Suburban Humane Society",office@southsuburbanhumane.org,(708) 755-7387,"Chicago Heights",IL,60411,
"Spay and Stay",crazycatlindsay@gmail.com,(224) 875-5667 for adoption info (phone or text),"Grayslake",IL,60030,
"Speak St. Louis",adopt@speakstlouis.com,,"Troy",IL,62294,
"Spencer Kennel",animalnet3@msn.com,618-632-7387,"O'Fallon",IL,62269,
"Spencer Pet Rescue",spencerkennel@aol.com,618-792-1625,"Troy",IL,62294,
"St. Clair County Animal Adoption Center",petadoption@co.st-clair.il.us,(618) 235-0585 ext 2,"Belleville",IL,62226,
"St. Francis CARE",adoptions@stfrancis-care.org,618-687-2079,"Murphysboro",IL,62966,
"St. Sophia's Forgotten Felines",info.stsff@gmail.com,(847) 773-7639,"Addison",IL,60101,
"STAAR (Second Time Around Animal Rescue)",saveastarfish@sbcglobal.net,(224) 392-2584,"Schaumburg",IL,60173,
"Starfish Animal Rescue",starfishanimalrescuer@gmail.com,,"Plainfield",IL,60544,
"Stephenson County Animal Control",klaue@co.stephenson.il.us,815-232-4916,"Freeport",IL,61032,
"Stray Animal Midway Shelter",samsrescue@hotmail.com,(309) 565-4821,"Hanna City",IL,61536,
"Sunrise Center Animal Rescue",sunrisecenteranimalrescue@comcast.net,815-922-2325,"St. Anne",IL,60964,
"TAPS No-Kill Animal Shelter",tapsinfo@yahoo.com,(309) 353-8277,"Pekin",IL,61554,
"Tay's Strays",taysstrays@yahoo.com,630-433-8528,"Yorkville",IL,60560,
"Tazewell County Animal Control",tcac@tazewell.com,309-925-3370,"Tremont",IL,61568,
"Terrier Rescue",boarding@att.net,(815) 459-4144,"Crystal Lake",IL,60012,
"The A.R.K. Humane Society LTD.",arkanimalshelter@yahoo.com,309-246-4275,"Lacon",IL,61540,
"The Barn on Baseline Animal Shelter/Adoption Center",thebarnonbaseline@gmail.com,815-784-5924,"Genoa",IL,60135,
"The BoneYard Animal Rescue",info@theboneyardrescue.org,(815) 953-4747,"Joliet",IL,60431,
"The Buddy Foundation",buddyfoundation@att.net,847-290-5806,"Arlington Heights",IL,60006,
"The Critter Corral Guinea Pig Rescue",adoption@crittercorral.org,,"Steger",IL,60475,
"The Darla Foundation (formerly Cause4Paws)",adoptions@thedarlafoundation.com,,"Coal City",IL,60416,
"The Humane Society of Fulton County",cmwillis61427@yahoo.com,(309) 647-5077,"Canton",IL,61520,
"TLC Fosters",tlccrazycatlady@gmail.com,(309) 453-9080,"Mackinaw",IL,61755,
"Touched By An Animal / Cats-Are-Purrsons-Too",adopt@touchedbyananimal.org,773-728-6336,"Chicago",IL,60659,
"TRAIN - Team Rescuing Animals In Need",trainrescue@gmail.com,,"Peoria",IL,61614,
"Treasured Animal Rescue, Inc",info@treasuredanimalrescueinc.org,(630) 914-5664,"Bolingbrook",IL,60440,
"Trio Animal Foundation",bridgid@trioanimalfoundation.org,312-623-0939,"Chicago",IL,60622,
"Turbo Kees Foundation",bbeabass@ameritech.net,815-728-7680 or 630-980-7696,"Wonder Lake",IL,60097,
"Underdograilway Rescue",underdograilway@yahoo.com,630-863-5328,"Elmhurst",IL,60126,
"Villa Bark",villabark.il@gmail.com,,"Villa Park",IL,60181,
"Wagging Hearts",adoptions@wagginghearts.org,855-WAGGING,"Hainesville",IL,60030,
"Wags 2 Wishes Animal Rescue",w2wadoptions@gmail.com,815-254-3110,"Plainfield",IL,60585,
"Waifs & Strays Animal Rescue",waifsandstraysanimalrescue@comcast.net,630.615.8711,"Naperville",IL,60565,
"Wayne County Humane Society",waynecountyhumanesociety91@gmail.com,(618) 847-4012,"Fairfield",IL,62837,
"West Hancock Canine Rescue",westhancockk9@mchsi.com,,"Hamilton",IL,62341,
"West Suburban Humane Society",director@wshs-dg.org,630-960-9600,"Downers Grove",IL,60515,
"Wheeling Animal Hospital and Pet Resort",wheelingrecep@aol.com,847-520-7387,"Wheeling",IL,60090,
"Winnebago County Animal Services",wcas@wincoil.us,(815) 319-4100,"Rockford",IL,61103,
"Winnie's Wish",c3k@lazernetwireless.net,,"Grand Chain",IL,62941,
"Wish Bone Canine Rescue",wbcrshelter@gmail.com,,"Bloomington",IL,61701,
"Wish Upon A Rescue",info.wishuponarescue@gmail.com,(331) 223-9474,"Lockport",IL,60441,
"Wonder Bunny Rabbit Rescue",wonderbunnyrescue@gmail.com,7082804301,"Palatine",IL,60067,
"Woofpack.dog",pam@woofpackdogrescue.org,(630) 290-7642,"Hoffman Estates",IL,60192,
"Wright-Way Rescue",wrightwayadopt@gmail.com,847-728-5434,"Morton Grove",IL,60053,
"Yoga4Cats",teamyoga4cats@gmail.com,(815) 317-6343,"Decatur",IL,62525,
"Yorkville Animal Hospital",yahtech@live.com,(630) 882-6060,"Yorkville",IL,60560,
