Name,Email,Phone,City,State,Zip,Website
"Virginia Beach Animal Care and Adoption Center",vbpdac@vbgov.com,757-385-4444,"Virginia Beach",VA,23451,
"Virginia Beach SPCA",adoption@vbspca.com,(757) 427-0070,"Virginia Beach",VA,23456,
"Virginia German Shepherd Rescue, Inc.",info@shepherdrescue.org,703-435-2840,"Sterling",VA,20167,
"Virginia Paws for Pits",brsmith003@gmail.com,,"Staunton",VA,24401,
"Voices for Animals",info@voicesforanimals.org,434-979-1200,"Charlottesville",VA,22905,
"Washington Area Animal Adoption Group (WAAAG)",waaag@waaag.org,(571) 393-4980,"Delaplane",VA,20144,
"Wendys Feline Friends",wendysfelinefriends@yahoo.com,(804) 224-1079,"Colonial Beach",VA,22443,
"Westie Rescue of the MidAtlantic States Inc.",westierescue1@gmail.com,(703) 628-9441,"Dunn Loring",VA,22027,
"Westmoreland County Shelter",westcoshelter@hotmail.com,804-493-0869,"Montross",VA,22520,
"Wolf Spirit Sled Dog Rescue",wolfspiritrescue@gmail.com,(276) 229-9096,"Stuart",VA,24171,
"Worthy Dog Rescue",info@worthydogrescue.org,,"Arlington",VA,22204,
"Wythe County Humane Society",billyandnan@me.com,(276) 620-4106,"Wytheville",VA,24382,
"Your Best Friend Animal Rescue",fullerpaws@gmail.com,202-734-7834,"Woodbridge",VA,22193,
