Name,Email,Phone,City,State,Zip,Website
"Pinealope Animal rescue",pinealope.adopt@yahoo.com,,"Ravenna",OH,44266,
"Pittie Paw Rescue",pittiepawrescue@gmail.com,(614) 421-7297,"Millersport",OH,43046,
"Pitties and Kitties Rescue",pittiesnkittiesoh@gmail.com,,"Canton",OH,44718,
"Planned Pethood Inc.",pets@plannedpethood.org,(419) 826-FIXX,"Toledo",OH,43615,
"Portage Animal Protective League",info@portageapl.org,(330)296-4022,"Ravenna",OH,44266,
"Portage County Dog Warden Shelter",portagerescue@gmail.com,330-297-6924,"Ravenna",OH,44266,
"Powell Animal Welfare Society",contactus@powellpaws.org,614-354-5480,"Powell",OH,43065,
"Promway Rescues, Inc",promwayrescue@gmail.com,(330) 494-8100,"North Canton",OH,44720,
"Pulled From The Pits Rescue & Sanctuary",pulledfromthepits@gmail.com,,"East Rochester",OH,44625,
"Puppy Pals Rescue",lklopfenstein@yahoo.com,,"Beavercreek",OH,45432,
"Purr-fect Companions Sanctuary",purrfectcompanions@att.net,216-671-6369,"Lakewood",OH,44107,
"Purrfect Friends",info@purrfectfriendscatrescue.org,(513) 557-2107,"Cincinnati",OH,45206,
"Purrfect Paws Feline Rescue",purrfectpawsfelines@hotmail.com,,"Stow",OH,44224,
"Putnam Pet Pals",adoption@putnampetpals.net,,"Ottawa",OH,45875,
"R.E.A.L. Rottweiler Rescue",contact@realrottweilerrescue.com,,"Polk",OH,44805,
"Rainbow Connection Animal Foundation",rcafcats@yahoo.com,,"Cleveland",OH,44101,
"Rattie Tattie Rescue",rattietattierescue@yahoo.com,,"Amelia",OH,45102,
"Recycled Doggies",recycleddoggies@gmail.com,,"Cincinnati",OH,45249,
"Rehoming Our Animal Refugees",adoptions@muttmotelandmakeovers.com,(216) 785-9635,"Columbia Station",OH,44028,
"Rescue Me",feralrescue@windstream.net,(740) 587-2817,"Granville",OH,43023,
"Rescue Ohio English Bulldogs",rescueohioeb@gmail.com,Please email us!,"Cleveland",OH,44130,
"Rescued and Ready, Inc",adopt@rescuedandready.org,,"Cincinnati",OH,45254,
"RescuedOhio",info@rescuedohio.org,,"New Albany",OH,43054,
"Richland County Dog Warden",richlandcountydogs@yahoo.com,419-774-5892,"Mansfield",OH,44904,
"Robyn's Nest, Rescue",robyn@robynsnestrescue.com,937-247-9272,"Germantown",OH,45327,
"Ruff House Animal Rescue",info@rhar.org,216-308-7833,"Aurora",OH,44202,
"Sacred Hearts Animal Sanctuary & Helping Hands",forsacredhearts@aol.com,(937) 779-2042,"Winchester",OH,45697,
"Safe Harbor Schnauzer Rescue",shsr@roadrunner.com,419-734-4502,"Port Clinton",OH,43452,
"Saints Elsewhere",allwaysunique02@yahoo.com,(419) 691-0330,"Northwood",OH,43619,
"Sandusky County Dog Shelter",askins_kelly@co.sandusky.oh.us,(419) 334-2372,"Fremont",OH,43420,
"SART",sue@sartohio.org,419-733-3650,"St. Marys",OH,45885,
"SAVE A MOM PREGNANT DOG RESCUE",saveamomrescue@aol.com,,"East Sparta",OH,44626,
"Save a Shelter Shih Tzu (S.A.S.S.) Rescue",adopt@sassrescue.com,,"Springfield",OH,45503,
"Save Ohio Strays",info@saveohiostrays.org,(440) 567-3585,"Wadsworth",OH,44282,
"Save the Animals Foundation",info@staf.org,,"Cincinnati",OH,45227,
"Saved Souls Dog Rescue and Rehab",savedsouls@yahoo.com,(440) 221-6226,"Chardon",OH,44024,
"Saving Pets One at a Time (SPOT)",susan@morganspot.org,,"Mcconnelsville",OH,43756,
"Schnauzer Friends for Rescue and Adoption Cincinnati",saveaschnauzer@yahoo.com,http://www.sfra.net,"Cincinnati",OH,45240,
"Second Chance Animal Rescue",scarohio@gmail.com,(440) 376-9441,"Gates Mills",OH,44040,
"Second Chance for Animals Inc.",secondchance4animals@yahoo.com,,"Canton",OH,44720,
"Second Chance Rescue",secchancerescue@aol.com,,"Bellbrook",OH,45305,
"Shelby County Animal Shelter",shelbycountyanimalshelter@yahoo.com,937-498-7201,"Sidney",OH,45365,
"Sheltered Paws Dog Rescue",info@shelteredpaws.com,,"Miamitown",OH,45041,
"SICSA",adoptions@sicsa.org,937-294-6505,"Kettering",OH,45419,
"Sierra's Haven For New and Used Pets",sierrashaven@hotmail.com,(740) 353-5100,"Portsmouth",OH,45662,
"Silver Lining Services",silverlinings.oh@gmail.com,,"Saint Paris",OH,43072,
"Skunk Haven Inc",daisyphew@oh.rr.com,(440) 327-4349,"North Ridgeville",OH,44039,
"Small World Cat and Dog Rescue",ccatlady13@aol.com,3307271878,"Girard",OH,44420,
"Smiley Cat Rescue",nkd2615@msn.com,513.608.1462,"Cincinnati",OH,45209,
"SNIP Inc.",eleni.mcconnell@gmail.com,9374702967,"Fairfield",OH,45014,
"Soldier's Sanctuary",soldierssanctuary18@gmail.com,(330) 257-1036,"Alliance",OH,44601,
"Sophiedog Rescue",sjfelix1226@gmail.com,,"Cincinnati",OH,45246,
"South Euclid Humane Society",pestello@att.net,,"South Euclid",OH,44121,
"Southeastern Ohio SPCA",sospca@columbus.rr.com,7405868934,"Zanesville",OH,43702,
"Southern Ohio Animal Rescue",jrosler04@yahoo.com,740-590-3578,"Shade",OH,45776,
"Southwest Ohio Doberman Rescue",swohdoberescue@aol.com,(513) 553-2660,"New Richmond",OH,45157,
"SPCA Cincinnati",adopt@spcacincinnati.org,(513) 541-6100,"Cincinnati",OH,45223,
"Speak for the Unspoken",adopt@speakfortheunspoken.com,,"Grove City",OH,43123,
"Star-Mar Rescue",learymjri@aol.com,330.262.0515,"Wooster",OH,44691,
"Star's Cat Connection",starscatconnection@windstream.net,(740) 334-9921,"Heath",OH,43056,
"Stargazey's Equine Therapy Inc.",adopt@stargazeysequinetherapy.com,7402865533,"Jackson",OH,45640,
"Stay-A-While Cat Shelter",info@stayawhilecatshelter.org,440-582-4990,"North Royalton",OH,44133,
"Stop The Overpopulation of Pets, Inc.",catfix1@gmail.com,,"Mansfield",OH,44907,
"Stop the Suffering",rescueteam@stopthesuffering.org,,"Columbus",OH,43214,
"Storm's Angels",stormsangelsrescue@gmail.com,,"Lorain",OH,44052,
"Sugar Cove Chihuahua Rescue Farm Sanctuary",sugarcove@mail.com,,"Lucasville",OH,45648,
"Summit County Animal Control Department",cfatheree@summitoh.net,330-643-2845,"Akron",OH,44304,
"Sweet Dream House Rescue",dreamhouserescue@yahoo.com,(513) 484-9840,"Norwood",OH,45212,
"Tails of Hope Animal Rescue",tailsofhope@live.com,,"Ross",OH,45061,
"Take Me Too",tmtpup@gmail.com,,"Stow",OH,44224,
"Tender Loving Canines",tlc_dogs@yahoo.com,419-307-3853,"Tiffin",OH,44883,
"The Animal Shelter Society Inc.",assirescue@rrohio.com,740-452-1077,"Zanesville",OH,43701,
"The Canine Rescue",thecaninerescue@gmail.com,740-587-3660,"Newark",OH,43055,
"The Cat Crossing",cherubmeow@gmail.com,,"Cleveland",OH,44113,
"The Cat House - Feline Sanctuary Inc.",thecathousesanctuary@zoominternet.net,(419) 289-3658,"Ashland",OH,44805,
"The Cat's Cradle of Stark County",thecatscradle777@yahoo.com,,"Middlebranch",OH,44652,
"The Dog Rescuer",lmansf8009@aol.com,,"Antwerp",OH,45813,
"The Euclid Beach Cat Project",theeuclidbeachcatproject@gmail.com,(216) 246-4206,"Cleveland",OH,44119,
"The Humane Society of Ottawa County",hsoc1976@yahoo.com,(419) 734-5191,"Port Clinton",OH,43452,
"The Ohio Pet Sanctuary",ohiopetsanctuary@gmail.com,(513) 388-9998,"Cincinnati",OH,45255,
"The Paws Cause Rescue",thepawscauserescue@gmail.com,,"Franklin",OH,45005,
"The Progressive Animal Welfare Society (PAWS)",info@pawsadoptioncenter.org,(513) 539-7297,"Monroe",OH,45050,
"The Rescue Inn",therescueinn@gmail.com,(216) 369-9141,"North Olmsted",OH,44070,
"The Road Home Animal Project",trhapinc@aol.com,(740) 579-1990,"St. Clairsville",OH,43950,
"The Sanctuary for Senior Dogs",info@sanctuaryforseniordogs.org,216-485-9233,"Cleveland",OH,44109,
"The Scratching Post",info@thescratchingpost.org,513-984-6369,"Cincinnati",OH,45236,
"The Sherwood Cat Rescue",thejjsherwoodseries@gmail.com,(513) 969-7550,"Bethel",OH,45106,
"The Tucker and Ellie Project",tuckerandellieproject@gmail.com,(440) 373-7889,"Willowick",OH,44095,
"ThirdTyme Rescue",brnrmom@aol.com,(419) 210-1967,"Mount Gilead",OH,43338,
"Three Sisters Pet Rescue/ Ohio Hound Rescue",skhergert@yahoo.com,(513) 503-7234,"Cincinnati",OH,45238,
"Toledo Animal Shelter",info@toledoanimalshelter.com,(419) 382-1130,"Toledo",OH,43609,
"Toledo's Pet Bull Project",tpbpapps@gmail.com,,"Toledo",OH,43620,
"Trumbull County Dog Kennel",dgsmith@co.trumbull.oh.us,330-675-2787,"Warren",OH,44484,
"Tuscarawas County Humane Society",contacts@tuschumanesociety.com,330-343-6060,"New Philadelphia",OH,44663,
"Valley Save A Pet",vsapcats4u@yahoo.com,(440) 248-8088,"Solon",OH,44139,
"Van Wert County Humane Shelter",vanwertshelter@vwchs.com,(419) 238-5088,"Van Wert",OH,45891,
"Viva Los Gatos Cat Rescue",vivalosgatoscatrescue@gmail.com,(216) 755-4286,"Cleveland",OH,44124,
"Voice For Horses Rescue Network",voiceforhorses@att.net,419-350-4195,"Toledo",OH,43697,
"We Are Not Disposable, Inc.",wandpets@aol.com,,"Mogadore",OH,44260,
"Westie/Cairn Terrier Rescue of SW Ohio",windsorpaints@aol.com,,"Williamsburg",OH,45176,
"Williams County Humane Society",wchs123@gmail.com,419 636 2200,"Bryan",OH,43506,
"WILLING HEARTS DALMATIAN RESCUE",dalmatianrescue@comcast.net,(610) 342-7237,"Cincinnati",OH,45231,
"Wilmington Area Humane Society Inc.",wahspets@yahoo.com,(877) 802-1633,"Wilmington",OH,45177,
"Wood County Dog Shelter",wcdogshelter@co.wood.oh.us,(419) 354-9242,"Bowling Green",OH,43402,
"Wood County Humane Society",woodcountyhumanesociety@gmail.com,(419) 352-7339,"Bowling Green",OH,43402,
"Wyandot County Dog Shelter",wyandotdog1@gmail.com,4192945408,"Upper Sandusky",OH,43351,
"YS PetNet",petnet@outlook.com,(937) 767-0291,"Yellow Springs",OH,45387,
"Ziggy's Friends",staff@pawsinnthewoods.com,4405228558,"Grafton",OH,44044,
