Name,Email,Phone,City,State,Zip,Website
"Feline Network of the Central Coast",info@felinenetwork.org,805-549-9228,"San Luis Obispo",CA,93406,
"Feline Underground Network",felineundergroundnetwork@gmail.com,818-419-6185,"Santa Clarita",CA,91350,
"Feline Underground Rescue",purr4fur@gmail.com,951-400-2019,"Winchester",CA,92596,
"Felines & Friends",info@felinesandfriends.org,,"Culver City",CA,90231,
"Feral Change",sarah@feralchange.org,4155190091,"Oakland",CA,94607,
"Feral Paws Rescue Group",info@feralpawsrescuegroup.org,(559) 412-7226,"Fresno",CA,93722,
"Field Of Dreams Rescue",fieldofdreamsrescue1@gmail.com,707 624 6660,"Vacaville",CA,95688,
"FieldHaven Feline Center",info@fieldhaven.com,(916) 434-6022,"Lincoln",CA,95648,
"First Responders Animal ResQ",fraresq@gmail.com,925-979-8998,"Martinez",CA,94553,
"Fluff Buddies",info@fluffbuddies.org,(916) 214-8020,"North Highlands",CA,95660,
"Fluffs and Scruffs, A Dog Rescue",fluffsandscruffs@aol.com,,"Beverly Hills",CA,90209,
"FOCHP",fochp@yahoo.com,714-280-4993,"Orange",CA,92865,
"Forever Home Cat Rescue",dtfhcr@yahoo.com,949-829-0036,"Foothill Ranch",CA,92610,
"Foreverhome Pet Rescue",foreverhomepetrescue@gmail.com,818-530-5305,"Castaic",CA,91384,
"ForeverMeow",david@forevermeow.org,7603356767,"Palm Desert",CA,92260,
"Forgotten Felines of Sonoma County",shannon@forgottenfelines.com,(707) 576-7999,"Santa Rosa",CA,95403,
"Forgotten Paws Animal Rescue",admin@forgottenpaws.org,,"San Marcos",CA,92079,
"Forsaken Cats Rescue",alana@forsakencatsrescue.org,,"Pleasanton",CA,94566,
"Forte Animal Rescue",petfinder@farescue.org,(310) 362-0321,"Marina Del Rey",CA,90292,
"FOSMAS",adopt@fosmas.org,(669) 228-4440,"Morgan Hill",CA,95038,
"Foster Army Animal Rescue",info@fosterarmy.org,(951) 222-2104,"Riverside",CA,92506,
"Foundation for the Care of Indigent Animals",fciaadoptions@aol.com,,"Spring Valley",CA,91979,
"Four Paws Coonhound Rescue and Friends Inc.",fourpawsrescue777@gmail.com,619-851-1129,"El Cajon",CA,92021,
"Four Paws to Love",annette@fourpawstolove.org,(831) 216-8987,"Santa Cruz",CA,95061,
"Four-Legged Friends Pet Rescue",flfpetrescue@yahoo.com,(707) 272-4257,"Lakeport",CA,95453,
"Foxy Doxy Dachshund Rescue",ttpiggles@hotmail.com,Read descrip. & fill out application,"Atascadero",CA,93422,
"Freedom Rescue, Inc",freedomrescue1@yahoo.com,760-428-2044,"Temecula",CA,92591,
"Fresno Humane Animal Services",info@fresnohumane.org,559-600-7387,"Fresno",CA,93706,
"Friendly Farms",getinfo@friendlyfarms.org,,"Salinas",CA,93907,
"Friends for Life Rescue Network",fflrescuenetwork@gmail.com,,"Los Angeles",CA,90034,
"Friends For Pets Foundation",friendsforpets@hotmail.com,818-767-5919,"Sun Valley",CA,91352,
"Friends Forever, A Cat Sanctuary",sahartford530@gmail.com,530-885-4228,"Auburn",CA,95604,
"Friends of Cats",info@friendsofcats.org,(619) 561-0361,"El Cajon",CA,92040,
"Friends of Humane Society de Tijuana",lolasarg@gmail.com,,"San Ysidro",CA,92173,
"Friends of Milo Foundation",friendsofmilo02@gmail.com,(818) 321-9557,"Los Angeles",CA,90025,
"Friends of SNAP",haley@snap-sandiego.org,(619) 525-3047,"Encinitas",CA,92023,
"Friends of the Alameda Animal Shelter",info@alamedaanimalshelter.org,(510)337-8565,"Alameda",CA,94501,
"Friends of the Formerly Friendless",charlzebr@aol.com,(925) 808-8364,"Concord",CA,94524,
"Friends of Turlock Animals",turlockanimals@aol.com,209-634-6714,"Turlock",CA,95382,
"Friends of Unwanted Rabbits - FUR",teamfur@gmail.com,(916) 710-0105,"Sacramento",CA,95816,
"Friends of Upland Animal Shelter",bseager@friendsofuplandanimalshelter.org,909- 931-4185,"Upland",CA,91786,
"Friends4Pets",happyrescue@gmail.com,(408) 623-0030,"San Martin",CA,95046,
"From Cloud to Ground Animal Rescue",fctganimalrescue@gmail.com,(661) 752-5783,"Sun Valley",CA,91352,
"Frosted Faces Foundation",friends@frostedfacesfoundation.org,(715) 574-6320,"Ramona",CA,92065,
"Fur Baby Rescue",dawnvargas05@yahoo.com,213-840-0153,"Los Angeles",CA,90007,
"Fur-Ever Home",info@fur-ever-home.org,(949) 444-9154,"San Clemente",CA,92673,
"Fur.Ever",fur.ever@yahoo.com,(858) 731-6059,"San Diego",CA,92107,
"Furiends Forever, Inc.",info@furiendsforever.org,,"Burbank",CA,91502,
"Furry Canines Rescue",furrycaninesrescue@gmail.com,714-454-3126,"Fullerton",CA,92833,
"Furry Smiles International Rescue",fsirdog@gmail.com,,"Hacienda Heights",CA,91745,
"Gentle Spirits Project",projectgentlespirits@yahoo.com,(707) 567-2560,"Antioch",CA,94509,
"German Shepherd Rescue of Orange County",adoption@gsroc.org,714.974.7762,"Newport Beach",CA,92663,
"German Shepherd Rescue of Sacramento Valley",bab43@msn.com,(916) 655-3125,"Pleasant Grove",CA,95668,
"German Shepherd Rescue-Orphan Dog Placement",gsrescue@gsrescue.org,(818) 558-7560,"Burbank",CA,91502,
"Ghetto Rescue FFoundation",ghettorescue@gmail.com,714-924-GRFF,"Long Beach",CA,90814,
"Give Me Shelter Cat Rescue",info@givemesheltersf.org,415-810-7284,"San Francisco",CA,94141,
"Golden Gate Basset Rescue",info@ggbassetrescue.org,707-765-2690,"Petaluma",CA,94954,
"Golden Gate Labrador Retriever Rescue",jdavidson0516@gmail.com,,"San Francisco",CA,94104,
"Golden Oldies Cat Rescue",goldenoldiescats@gmail.com,8312009700,"Monterey",CA,93942,
"Golden Retriever Club of Greater Los Angeles Rescue",info@grcglarescue.org,(818) 700-5200,"Los Angeles",CA,91012,
"Goliath Mountain Rescue",goliathmountainrescue@gmail.com,,"Yreka",CA,96097,
"Gone to the Dogs Rescue Inc.",info@gonetothedogsrescue.org,(424) 352-9424,"Redondo Beach",CA,90278,
"Good Dog-Dog Talk Rescue",goodogsasha@aol.com,,"Brea",CA,92822,
"Grand-paws Senior Sanctuary",grandpawsrescue@aol.com,(661) 286-2066,"Acton",CA,93510,
"Grass Valley Animal Control",gvanimalcontrol@gmail.com,530-477-4630,"Grass Valley",CA,95945,
"Grateful Dogs Rescue",info@gratefuldogsrescue.org,(415) 587-1121,"San Francisco",CA,94141,
"Great Pyrenees Assoc. of So. CA Rescue Inc.",gpascrescue@aol.com,(909) 887-8201,"San Bernardino",CA,92407,
"Greater California German Shepherd Rescue Inc",info@gcgsr.org,(877) 268-0255,"Modesto",CA,95350,
"Green Dog Rescue Project",robinn@greendogproject.org,(707) 433-4377,"Windsor",CA,95492,
"Greendog Foundation",info@greendogfoundation.org,951-609-0765,"Capistrano Beach",CA,92624,
"Greyfoot Cat Rescue",greyfootcat@gmail.com,(805) 649-2844,"Ventura",CA,93002,
"Greyhound Friends for Life",greyhoundfriendsforlife@gmail.com,,"Santa Rosa",CA,95403,
"Group Education to Protect and Defend Animals",mrotties4ever@aol.com,408-309-2667,"San Jose",CA,95124,
"Guardian Angel Pet Rescue, Inc",guardianangelpet@gmail.com,(909) 838-5546,"Calimesa",CA,92320,
"Guardian Angels International Rescue",apply@adoptgair.org,,"Sunnyvale",CA,94089,
"Guardian's Light Dog Rescue",sfdogrescue@gmail.com,,"Tracy",CA,95376,
"Gunter's Legacy Animal Rescue, Inc.",info@gunterslegacy.org,(707) 273-4259,"Vallejo",CA,94590,
"H.A.L.T. (Helping Animals Live Tomorrow)",haltrescue@gmail.com,661-395-3018,"Bakersfield",CA,93301,
"H.E.L.P. (a Home for Every Living Pet)",helppets12@gmail.com,,"Rancho Palos Verdes",CA,90275,
"HA! Inc.",gduncan13@gmail.com,,"Panorama City",CA,91402,
"Hand Me Down Dog Rescue",hmddrescue@outlook.com,(661) 827-7129,"Bakersfield",CA,93308,
"Happy Days Animal Haven, Inc.",happydaysanimalhaven@yahoo.com,(760) 485-2803,"Desert Hot Springs",CA,92240,
"Happy Hearts German Shepherd Rescue",happyheartsgsdrescue@gmail.com,,"La Mesa",CA,91942,
"Happy Paws Rescue",happypawsrescueyc@aol.com,530-777-8550,"Yuba City",CA,95991,
"Happy Strays Rescue",info@happystrays.org,,"La Canada",CA,91012,
"Happy Tails Pet Sanctuary",cjmeakes@gmail.com,(916) 556-1155,"Sacramento",CA,95816,
"Hard Luck Cats",suesews2@yahoo.com,9099613931,"Moreno Valley",CA,92553,
"Harmony Acres Sanctuary at Mt. Lassen Animal Group",lassenfolks@citlink.net,,"Shingletown",CA,96088,
"Have-a-Heart Humane Society",haveaheart@bak.rr.com,661-822-5683,"Tehachapi",CA,93561,
"Haven Dog Rescue",havendogrescue@gmail.com,916-740-0042,"Roseville",CA,95747,
"Haven Humane Society",adoptions@havenhumane.org,530-241-1653,"Redding",CA,96099,
"Hayward Animal Services Bureau",animal.services@hayward-ca.gov,510-293-7200 x 7,"Hayward",CA,94544,
"Healing The Strays",healingthesyrays@gmail.com,(714) 220-7076,"Buena Park",CA,90622,
"Healthcare for Homeless Animals",robinflap@aol.com,Please e-mail,"Thousand Oaks",CA,91359,
"Heartfelt Hound Rescue",lauriewhoof@yahoo.com,510-658-7534,"Oakland",CA,94604,
"Hearts for Paws Rescue",heartsforpawsdavis@gmail.com,530-304-7629,"Davis",CA,95616,
"Heaven on Earth Society for Animals",adoptions@heavenlypets.org,(818) 474-2700,"North Hollywood",CA,91605,
"Heavens Helper Pet Rescue",aheavenshelper@gmail.com,(818) 923-8611,"Mission Hills",CA,91345,
"Helen Woodward Animal Center",adoptions@animalcenter.org,858-756-4117,"Rancho Santa Fe",CA,92067,
"Help For The Homeless Pets",hhppoundpuppies@sbcglobal.net,,"San Diego",CA,92065,
"Helping Out Pets Everyday",macc219@aol.com,(800) 811-4285,"Upland",CA,91786,
"Helping Persian Cats",helpingpersians@hotmail.com,310-801-2714,"Beverly Hills",CA,90210,
"Herd It Through The Grapevine",doghouse@hittgv.org,707-583-9583,"Santa Rosa",CA,95405,
"HiCaliber Horse Rescue",adoptions@hicaliber.org,,"Valley Center",CA,92082,
"High Plateau Humane Society",highplateauhumanesociety@gmail.com,530-233-9277,"Alturas",CA,96101,
"High Sierra Animal Rescue",info@highsierraanimalrescue.org,(530) 832-4727,"Portola",CA,96122,
"Holly's Garden Rescue",susan@hollysgarden.com,858-274-2940,"San Diego",CA,92109,
"Hollywood Huskies",hollywoodhuskiesrescue@gmail.com,310-467-8116,"Studio City",CA,91604,
"Home At Last Animal Rescue",info@homeatlastrescue.org,510-981-0890,"Berkeley",CA,94702,
"Home Free Animal Rescue  Sanctuary",kathy.leonard@me.com,949-370-2776,"Newport Beach",CA,92660,
"Home Of Our Own Foundation",homeofourownfoundation@gmail.com,(818) 219-2229,"West Hills",CA,91307,
"Homeless Animal Rescue Team",warmhearts@slohart.org,8059277377,"Cambria",CA,93428,
"Homeless Animals Response Program (H.A.R.P.)",harpmail@harp-rescue.org,(925) 431-8546,"Antioch",CA,94531,
"Homeless Animals' Lifeline Organization (H.A.L.O.)",starshalodogs@yahoo.com,(925) 473-4642,"Antioch",CA,94531,
"Homeless Cat Network",info@homelesscatnetwork.org,,"San Carlos",CA,94070,
"Homeless To Forever Foundation - Monrovia",homelesstoforever@gmail.com,,"Arcadia",CA,91066,
"Homeward Bound CSP Inc.",rpayne@shasta.com,(530) 549-4965,"Redding",CA,96049,
"Hoofs and Woofs Animal Rescue",boughdadly@aol.com,714- 609- 0799,"Valley Center",CA,92082,
"Hooves & Paws Animal Rescue",adoptions@hoovesandpaws.org,(661) 944-3740,"Littlerock",CA,93543,
"Hopalong Animal Rescue",info@hopalong.org,(510) 267-1915,"Oakland",CA,94602,
"Hope 4 Sweet Homes Rescue",rescuepups4ever@gmail.com,,"Sierra Madre",CA,91025,
"Hope For Animals International",hope4animalsintl@yahoo.com,,"Manteca",CA,95337,
"Hope Ranch Animal Sanctuary",k.haley.hope.ranch@gmail.com,(951) 515-4077,"Anza",CA,92539,
"Hope to Home for Cats",marita@cybertime.net,(909) 556-9113,"Yucaipa",CA,92399,
"Hope2K9 Rescue",info@hope2k9.com,(760) 224-6556,"Valley Center",CA,92082,
"House Of Broken Cookies",houseofbrokencookies@gmail.com,,"Los Alamitos",CA,90720,
"House Rabbit Society - International Headquarters",rabbit-center@rabbit.org,510-970-7575,"Richmond",CA,94804,
"Humane Society for Inland Mendocino County",hsimc@pacific.net,(707) 485-0123,"Redwood Valley",CA,95470,
"Humane Society of Del Norte",hsdnanimals@yahoo.com,(707) 464-1686,"Crescent City",CA,95531,
"Humane Society of Sonoma County - Healdsburg",wwelling@sonomahumane.org,(707) 431-3386,"Healdsburg",CA,95448,
"Humane Society of Sonoma County - Santa Rosa",hsscadoptions@humanesocietysoco.org,(707) 542-0882,"Santa Rosa",CA,95401,
"Humane Society of the North Bay",info@hsnb.org,(707) 645-7905,"Vallejo",CA,94590,
"Humane Society of Truckee-Tahoe",adoptions@hstt.org,(530) 587-5948,"Truckee",CA,96161,
"Humane Society of Tuolumne County",operations@hsotc.org,209-984-5489,"Jamestown",CA,95327,
"Humane Society of Ventura County",animals@humanesocietyvc.org,805-656-5031,"Ojai",CA,93023,
"Humane Society Silicon Valley",adoptions@hssv.org,(408) 262-2133,"Milpitas",CA,95035,
"Humanimal Connection Inc.",info@humanimalconnection.com,(888) 538-9402,"Redwood City",CA,94061,
"Humboldt County Animal Shelter",hsoanimalshelter@co.humboldt.ca.us,(707) 840-9132,"McKinleyville",CA,95519,
"I Dream of Home Rescue, Inc.",info@idohr.org,9097062289,"La Verne",CA,91750,
"I Stand With My Pack",adopt@iswmp.org,(310) 804-5087,"Los Angeles",CA,90049,
"I.C.A.R.E. Dog Rescue",rescue@icaredogrescue.org,(800) 961-1858,"Rancho Santa Margarita",CA,92688,
"IGCA Rescue Central California",igrescue3@aol.com,661-588-8828,"Bakersfield",CA,93312,
"IMPS - Internet Miniature Pinscher Service, Inc. - Southern CA/NV region",allthatca@aol.com,www.minpinrescue.org,"Santa Ana",CA,92707,
"Independent Rescuers",lorie.armbruster@gmail.com,949-929-9342,"Mission Viejo",CA,92692,
"Indian Dane Rescue",indiandane@aol.com,760-739-1450,"San Marcos",CA,92069,
"Indie Rescue Team",adoptions@startrescue.org,,"Pacific Palisades",CA,90272,
"Inland Valley Humane Society S.P.C.A.",adopter@ivhsspca.org,(909) 623-9777,"Pomona",CA,91766,
"Irvine Animal Care Center",animalcare@cityofirvine.org,(949) 724-7740,"Irvine",CA,92618,
"Island Cat Resources & Adoption",adoption@icraeastbay.org,510-869-2584,"Alameda",CA,94501,
"It's The Pits",info@itsthepits.org,(858) 220-7546,"San Diego",CA,92172,
"Itty Bitty Orphan Kitty Rescue",info@ibokrescue.org,408-414-3204,"Campbell",CA,95008,
"J.J. Woofin' Paws Rescue Agency",jjwoofinpaws@gmail.com,,"Woodland Hills",CA,91364,
"Jac 2 the Rescue",jac2therescue@gmail.com,(310) 995-0706,"Los Angeles",CA,90094,
"Jack Russell Rescue CA",jrussellrescueca@gmail.com,,"Moorpark",CA,93021,
"Jackie's PURRfect Match",info@jackiespurrfectmatch.org,,"Westchester",CA,90045,
"Jake's Place Cat Rescue",adoptions@jakesplacecatrescue.org,415-548-0824,"Novato",CA,94945,
"Jakes Wish Dog Rescue",petfinders@jakeswishrescue.org,,"San Jose",CA,95155,
"Jameson Rescue Ranch",deassa.binstock@jamesonrescueranch.org,707-815-8153,"St. Helena",CA,94574,
"Japanese Chin Care and Rescue Effort (JCCARE)",topekadogdad@gmail.com,,"Paicines",CA,95043,
"Jason Heigl Foundation",info@jasonheigl.foundation,,"Encino",CA,91316,
"Jellicle Cats Rescue Foundation",jelliclecats@jelliclecatsrescuefoundation.com,,"Long Beach",CA,90805,
"Jelly's Place",jellysplaceanimalrescue@gmail.com,5106213493,"Richmond",CA,94801,
"Jonah's Loving Heart Rescue",rachellegros@me.com,,"Beverly Hills",CA,90212,
"K-9 Heroes Rescue",k9heros@yahoo.com,805-722-2545,"Goleta",CA,93118,
"K-9 PALS (K-9 Placement and Assistance League, Inc.)",adoptme@k-9pals.org,805-570-0415,"Santa Barbara",CA,93160,
"K9 Best Friends Forever - K9BFF Inc.",k9bff@hotmail.com,(559) 380-9087,"Fresno",CA,93720,
"K9 Connection Pet ReHoming and Adoption",iamk9connection@gmail.com,9096570202,"Carlsbad",CA,92009,
"K9 Paw Print Rescue",k9pawprintrescue@gmail.com,,"Pittsburg",CA,94565,
"Karma Rescue",info@karmarescue.org,(310) 512-7833,"Santa Monica",CA,90403,
"Kate's Rescue for Animals",katesrescueinfo@gmail.com,,"Los Banos",CA,93635,
"Kellen Rescue",kellen@sti.net,209 742-4294,"Oakhurst",CA,93644,
"Ken-Mar Rescue",info@kenmarrescue.org,,"Los Angeles",CA,90026,
"Kimie's Kritters Pet Rescue",kims35@aol.com,916.397.4686,"Rescue",CA,95672,
"Kinder4Rescue",info@kinder4rescue.org,,"Studio City",CA,91604,
"King of Hearts Foundation",kingofheartsfoundation@hotmail.com,,"Valley Center",CA,92082,
"Kings County Animal Services",samantha.yang@co.kings.ca.us,(559) 852-2532,"Hanford",CA,93230,
"Kings SPCA",savethesepups@gmail.com,(559) 925-1630,"Lemoore",CA,93245,
"Kits & Kats Rescue",kitskatsrescue2@gmail.com,916-991-2340,"Newcastle",CA,95658,
"Kitt Crusaders, Inc.",mary@kittcrusaders.com,(323) 216-1921,"Los Angeles",CA,90035,
"Kitten Rescue",mail@kittenrescue.org,(818) 347-3037,"Los Angeles",CA,90039,
"Kitty Bungalow Charm School for Wayward Cats",students@kittybungalow.org,(323) 730-1102,"Los Angeles",CA,90018,
"Kitty Devore Rescue",petfinder@kittydevorerescue.org,(657) 210-0652,"San Pedro",CA,90731,
"Kitty Katchers",adoptions@kittykatchers.com,,"Lakewood",CA,90712,
"Kitty Rescue of San Diego Inc.",sandra.sato@navy.mil,(619) 410-4082,"Imperial Beach",CA,91933,
"Kribs for Kritters",kribsforkritters@hotmail.com,,"Brea",CA,92822,
"Kritter Kamp Rescue",kritter.kamp@yahoo.com,916-691-1364,"Elk Grove",CA,95758,
"Kumo's Proud Tails & Whiskers, Inc.",kumochanmama1@gmail.com,,"North Hollywood",CA,91603,
"Labrador Rescuers",doginfo@labrescuers.org,619-819-0234,"San Diego",CA,91941,
"Labradors and Friends Dog Rescue Group",labradorsandfriends@yahoo.com,619-990-7455,"San Diego",CA,92108,
"Labs and Friends.org",info@labsandfriends.org,,"Burbank",CA,91505,
"Laguna Beach Animal Shelter",lbas@lagunabeachcity.net,(949) 497-3552,"Laguna Beach",CA,92651,
"Laguna Woods Cat Club",nancydykema@comline.com,(949) 951-2760,"Laguna Woods",CA,92637,
"Lange Foundation",info@langefoundation.org,(310) 473-5585,"Los Angeles",CA,90025,
"LaPAWS Santa Barbara County",tammy.stricklin@sbcphd.org,(805) 737-7755,"Lompoc",CA,93436,
"LapCats",info@lapcats.org,(916) 247-2287 (CATS),"Elk Grove",CA,95758,
"Lassen County Animal Control",animalcontrol@co.lassen.ca.us,530-257-9200,"Susanville",CA,96130,
"Lassen Humane Society",lassenhumanesociety@yahoo.com,(530) 251-7135,"Susanville",CA,96130,
"Last Chance at Life All Breed Rescue",info@lastchanceatlife.org,,"Oceanside",CA,92058,
"Last Hope Cat Kingdom",friends@lasthopecatkingdom.org,(209) 355-8690,"Atwater",CA,95301,
"Lazy Dog Rescue",lazydogrescue@gmail.com,(760) 749-7266,"Valley Center",CA,92082,
"League of Extraordinary Mutts",info@loemrescue.org,424-248-5977,"Los Angeles",CA,90025,
"Leashes of Love Rescue, Inc.",lolrescue@outlook.com,949-445-5558,"Mission Viejo",CA,92691,
"Leave No Paws Behind, Inc",info@leavenopawsbehind.com,,"Sun Valley",CA,91352,
"Legend Animal Rescue",sdago777@hotmail.com,619-518-8778,"Ramona",CA,92065,
"Let Them Be Little Feline Rescue",info@ltblrescue.org,,"San Jacinto",CA,92582,
"Lhasa Happy Homes Rescue",lhasahappyhomes@aol.com,310.74-LHASA,"Santa Monica",CA,90405,
"LIFE Animal Rescue",lifeanimalrescue@gmail.com,(818) 707-2007,"Agoura Hills",CA,91301,
"Lifeline For Pets",kdhart@yahoo.com,626-797-1753,"Monrovia",CA,91016,
"Lily's Legacy Senior Dog Sanctuary",lilyslegacysds@gmail.com,(415) 488-4984,"Petaluma",CA,94954,
"Linda Blair Worldheart Foundation",lbworldheart1@gmail.com,(661) 269-8720,"Toluca Lake",CA,91602,
"Lionel's Legacy",seniors@lionelslegacy.org,619-212-5623,"El Cajon",CA,92020,
"Little Dog Rescue",sqcahn@gmail.com,714-669-0534,"Cowan Heights",CA,92705,
"Little Pampered Paws Rescue",littlepamperedpawsrescue@gmail.com,818-570-4117,"Winnetka",CA,91306,
"Little Wolf Rescue",littlewolfrescue@gmail.com,,"Pasadena",CA,91105,
"Live Love Animal Rescue",adopt@liveloveanimalrescue.org,(213) 282-7297,"Long Beach",CA,90807,
"Living Free",animals@living-free.org,(951) 659-4687,"Mountain Center",CA,92561,
"Lone Oak Rescue Inc",info@loneoakrescue.org,925-290-7625,"Coarsegold",CA,93614,
"Long Beach Animal Care Services",animalcare@longbeach.gov,(562) 570-7387,"Long Beach",CA,90815,
"Long Beach Felines",lbfelines@yahoo.com,(562) 453-7377,"Long Beach",CA,90814,
"Long Beach Spay Neuter",fishmjo@yahoo.com,(562) 544-0335,"Long Beach",CA,90802,
"Lori's Angels Animal Rescue",lorisangelsrescue@gmail.com,818-333-6641,"Granada Hills",CA,91344,
"Los Angeles Rabbit Foundation",losangelesrabbits@earthlink.net,310-713-2478,"Los Angeles",CA,90025,
"Lots of Love For Anjmals",daisyduke568@gmail.com,,"Spring Valley",CA,91978,
"Love & Second Chances",melody@lovesecondchances.com,,"San Ramon",CA,94582,
"Love Habitat Rescue",lovehabitatrescue@live.com,310-935-5524,"Northridge",CA,91325,
"Love of Animals Inc.",robert@loveofanimals.org,559-697-5628,"Visalia",CA,93277,
"Lovebugs Rescue",info@lovebugsrescue.org,,"Corona Del Mar",CA,92625,
"Loving All Animals, Inc.",lynne@lovingallanimals.org,(760) 834-7000,"Palm Desert",CA,92260,
"Lucky Bunny Rabbit Rescue",nancy@luckybunnyrescue.org,(951)-790-2867,"Murrieta",CA,92564,
"Lucky Dog Rescue Inc",olveiry@gmail.com,(925) 787-5825,"Pleasanton",CA,94566,
"Lucky Paws Rescue",adopt@luckypawssite.org,,"San Jose",CA,95123,
"Luna Siberian Rescue",lunasiberianrescue@aol.com,,"Yucca Valley",CA,92286,
"MAD Dog Rescue",darfler.ryan@maddogrescue.net,(925) 285-8869,"Richmond",CA,94806,
"Maine Coon Adoptions (MCA)",mainecoonadoptions@gmail.com,510-710-9250,"Oakland",CA,94602,
"Making Biscuits Cat Rescue",hello@makingbiscuits.org,,"Long Beach",CA,90815,
"Maltese Rescue California",info@malteserescuecalifornia.org,(626) 222-6879,"San Dimas",CA,91773,
"Marin Cat Connection",webmaster@marincatconnection.org,415/381-1440,"Tiburon",CA,94920,
"Marin Humane Society",adoptions@marinhumanesociety.org,415 506-6225,"Novato",CA,94949,
"Marley's Mutts Dog Rescue",inquiries@marleysmutts.com,661-750-2875,"Tehachapi",CA,93561,
"Marley's Pit Stop Rescue",pitstoprescue@ca.rr.com,310.995.1221,"El Segundo",CA,90245,
"Martin's Home, Inc.",jmclaug@me.com,(760) 534-0068,"Valley Center",CA,92082,
"Mary S. Roberts Pet Adoption Center",adopt1@petsadoption.org,(951) 688-4340,"Riverside",CA,92504,
"Match Made in Heaven Animal Rescue",matchmadeinheavenrescue@gmail.com,(510) 244-3880,"Alameda",CA,94501,
"Mayte's Rescue",miamorinc@mayte.com,8187936000,"Woodland Hills",CA,91364,
"Memories of Besa Rescue, Inc.",memoriesofbesarescue@gmail.com,(415) 939-2919,"Berkeley",CA,94709,
"Mending Fences",mendingfencesca@gmail.com,559 382-6601,"Fresno",CA,93729,
"Mendo Shelter Pets Rescue",alana@mendoshelterpets.com,(530) 570-4538,"Willits",CA,95490,
"Mendocino Coast Humane Society",admin_assistant@mendocinohumane.org,(707) 964-7729,"Fort Bragg",CA,95437,
"Mendocino County Animal Care Services",campbella@co.mendocino.ca.us,(707) 467-6453,"Ukiah",CA,95482,
"Menifee Valley Humane Society",info@mvhumanesociety.com,(951) 246-7960,"Sun City",CA,92586,
"MeoowzResQ",meoowzresq@aol.com,714-997-0868,"Orange",CA,92867,
"Mighty Mutts Rescue",adoption@mightymuttsrescue.org,6504549570,"Brisbane",CA,94005,
"Milo's Sanctuary & Special Needs Cat Rescue, Inc.",milosadopt@gmail.com,,"Burbank",CA,91505,
"Miniature Schnauzers & Friends Rescue",msfrescue@gmail.com,,"Redondo Beach",CA,90278,
"Miracle Dog Rescue",miracledogrescue@gmail.com,,"Bell Gardens",CA,90201,
"Miss Winkles Pet Adoption Center, Clovis",petadoptioncenter@cityofclovis.com,(559) 324-2465,"Clovis",CA,93612,
"Mission Viejo Animal Services Center",ask-shelter@cityofmissionviejo.org,(949) 470-3045,"Mission Viejo",CA,92692,
"Mixed Mutts",mixedmutts@gmail.com,,"Upland",CA,91784,
"Molly's Place Rescue  Sanctuary",mollysplacerescuesanctuary@gmail.com,,"Palmdale",CA,93552,
"Monterey Park Police / Animal Services",westrada@montereypark.ca.gov,(626) 307-1217,"Monterey Park",CA,91754,
"Moreno Valley Animal Services",animalshelter@moval.org,951.413.3790,"Moreno Valley",CA,92553,
"Morongo Basin Humane Society",morongobasinhumanesociety@gmail.com,(760) 366-3786,"Joshua Tree",CA,92252,
"Mountains Humane Society",mountainshumanesociety@hotmail.com,909-337-6422,"Lake Arrowhead",CA,92352,
"Much Love Animal Rescue",info@muchlove.org,,"Los Angeles",CA,90034,
"Mutt Hut Rescue, Inc",mutthutrescue@gmail.com,,"Huntington Park",CA,90255,
"Mutt Match LA",info@muttmatchla.org,(323) 839-2980,"los angeles",CA,90027,
"Muttly Crew",muttlycrewinc@gmail.com,(949) 212-8378,"Lake Forest",CA,92630,
"Mutts and Moms",pawboutique@yahoo.com,,"Pasadena",CA,91001,
"Mutts and Runts Rescue",brandi0321@gmail.com,(619) 808-8059,"Bakersfield",CA,93306,
"Mutts in Need",muttsinneed@gmail.com,,"Newport Beach",CA,92660,
"Mutts Transport Services dba Tails of Rescue",981lake@gmail.com,530-448-7444,"Redding",CA,96003,
"Muttville Senior Dog Rescue",adoptions@muttville.org,(415) 272-4172,"San Francisco",CA,94141,
"Namaste Akita Rescue Alliance",info@namasteakitarescue.com,,"Walnut Creek",CA,94596,
"Napa County Animal Shelter",kelly.tracey@countyofnapa.org,707-253-4382,"Napa",CA,94559,
"Napa Small Animal Hospital, Inc",adoption@nsahinc.com,(707) 257-8866,"Napa",CA,94558,
"National Cat Protection Society",newport@natcat.org,949-650-1232,"Newport Beach",CA,92663,
"National Cat Protection Society",springvalley@natcat.org,619-469-8771,"Spring Valley",CA,91977,
"Nevada County PAWS",printsopaws@gmail.com,,"Grass Valley",CA,95945,
"New Beginnings For Animals",info@greatpets.org,(949) 348-8057,"Mission Viejo",CA,92690,
"New Life K-9 Rescue",mercedes@newlifek-9rescue.org,,"Sherman Oaks",CA,91423,
"Newport Beach Animal Shelter",vschomburg@nbpd.org,949-644-3656,"Newport Beach",CA,92660,
"NikaPower, Inc dba The Rescued Pup",therescuedpup@gmail.com,(760) 788-6805,"Ramona",CA,92065,
"Nike Animal Rescue Foundation (NARF)",info@narfrescue.org,408-224-NARF (6273),"San Jose",CA,95159,
"Niko Rescue Foundation",resqri@yahoo.com,,"Ripon",CA,95366,
