Name,Email,Phone,City,State,Zip,Website
"Jacksonville Sheltie Rescue",dduffey@aol.com,904-262-5420,"Jacksonville",FL,32258,
"Jamies Rescue",jamiesrescue@gmail.com,305-409-8442,"Miami",FL,33153,
"Jimmy's Angels Rescue",jimmysangelsrescue@gmail.com,352-777-0446,"Spring Hill",FL,34609,
"Justin Bartlett Animal Rescue",justinbartlettanimalrescue@gmail.com,561-684-1010,"West Palm Beach",FL,33421,
"K-9 Services German Shepherd Rescue",luvgermansheps@yahoo.com,,"Green Cove Springs",FL,32043,
"K9 Resque",k9resque@gmail.com,863-824-5373,"Okeechobee",FL,34972,
"K94U Rescue",adopt@k94urescue.com,(954) 344-5298,"Coral Springs",FL,33076,
"Kathi's K9s",kathi.jackson9@gmail.com,,"Weeki Wachee",FL,34614,
"Katz 4 Keeps, Inc.",info@katz4keeps.org,(904) 834-3223,"Ponte Vedra Beach",FL,32082,
"Key Largo Animal Shelter",tfgarr@aol.com,(305) 451-0088,"Key Largo",FL,33037,
"Kibblez of Love",info@kibblezoflove.org,(561) 271-5890,"West Palm Beach",FL,33411,
"L&R Rescue",lnrrescue@gmail.com,(850) 368-7632,"Navarre",FL,32566,
"Labrador Retriever Rescue of Florida (LRRoF), Inc.",info@lrrof.org,(877) 522-7352,"Altamonte Springs",FL,32701,
"Lady Luck Animal Rescue",ladyluckanimalrescue@hotmail.com,561-302-3624,"Lake Worth",FL,33454,
"Lake County Animal Shelter",animalrescue@lakecountyfl.gov,(352) 343-9688,"Tavares",FL,32778,
"Last Chance Animal Sanctuary",lcascarriemann@yahoo.com,941-373-5670,"Sarasota",FL,34232,
"Leesburg Humane Society",leesburghumanesociety@gmail.com,352-669-3312,"Leesburg",FL,34788,
"Leesburg Veterinary Hospital",leesburgveterinaryhospital@yahoo.com,352-787-1115,"Leesburg",FL,34748,
"Leon County Humane Society",info@lchs.info,850-224-9193,"Tallahassee",FL,32308,
"Levy County Animal Services",animalservices@levycounty.org,(352) 486-5138,"Bronson",FL,32621,
"Lifeline Dog Rescue",info@lifelinedogrescue.org,863-582-2150,"Davenport",FL,33896,
"Lil' Rascals Dog Rescue",lilrascalsrescue@gmail.com,(407) 416-7454,"Osteen",FL,32764,
"Limbo Chihuahuas",events.limbochi@gmail.com,,"Gulfport",FL,33707,
"Little Feet, Big Heart Rescue",lfbhr@yahoo.com,(860) 372-6455,"Bradenton",FL,34203,
"Little Tails Rescue, Inc.",littletailsrescueinc@gmail.com,,"Miami",FL,33265,
"Love Is Fur Ever Dog Rescue",loveisfurever@gmail.com,,"Lehigh Acres",FL,33972,
"Low Rider Dachshund Rescue of Florida",info@lrdrfl.com,(941) 216-5234,"Bradenton",FL,34209,
"Loxahatchee Animal Rescue Community",loxanimalrescuecomm@gmail.com,(561) 723-8197,"Loxahatchee",FL,33470,
"Lucky Ones Rescue Inc.",luckyonesrescue@hotmail.com,,"Tampa",FL,33617,
"Lucky Puppy Dog Rescue & Kennel, Inc.",luckypuppyrescue@aol.com,,"BONIFAY",FL,32425,
"Luna's Paws, Corp.",lunaspawsrescue@gmail.com,7867089738,"Hialeah",FL,33013,
"LUV A PET",luvapet2004@yahoo.com,,"Royal Palm Beach",FL,33411,
"Magic Great Danes Inc.",danemagic@yahoo.com,,"West Melbourne",FL,32904,
"Manatee County Animal Services",animal.services@mymanatee.org,941-742-5933,"Palmetto",FL,34221,
"Marion County Animal Services",animalservices@marioncountyfl.org,352-671-8700,"Ocala",FL,34480,
"MarrVelous Pet Rescue",joym@marrvelouspetrescues.org,305-453-1315,"Key Largo",FL,33037,
"Max's Pet Connection",mrcamoman@centurylink.net,,"Umatilla",FL,32784,
"Miami Pet Assistance Coalition (MPAC)",mpac.adoptions@gmail.com,,"Miami",FL,33238,
"Miami-Dade Animal Services",pets@miamidade.gov,305-418-7149,"Miami",FL,33166,
"Mid Florida Sheltie Rescue",dillardbad@aol.com,321-345-4527,"Palm Bay",FL,32905,
"Misfit Animal Rescue Inc.",misfitanimalrescue@yahoo.com,352-429-4077,"Groveland",FL,34736,
"MisFit ResQ",misfitresq@aol.com,(561) 889-8280,"West Palm Beach",FL,33405,
"My Animals Rock,Inc.",klcremer@aol.com,305-401-4693,"Hollywood",FL,33021,
"My Safe Place Pet Rescue",tululasmom@aol.com,850-306-1718,"Crestview",FL,32539,
"NAIA's Pet Rescue",naiaspetrescue@gmail.com,954947PETS,"Pompano Beach",FL,33064,
"Naked Kisses Dog Rescue",nakidrescue@gmail.com,,"Parrish",FL,34219,
"Nala's New Life Rescue, Inc.",sirbear25@gmail.com,772-485-3799,"Palm City",FL,34990,
"Nassau Humane Society",info@nassauhumane.org,904-321-1647,"Fernandina Beach",FL,32034,
"Navarre Ferret and Dog Rescue",navarreferretrescue@gmail.com,,"Navarre",FL,32566,
"Neptune Beach Animal Control",deezagari@nbfl.us,(904) 270-2411,"Neptune Beach",FL,32266,
"New Horizon Dog Rescue, Inc.",inquiryfornewhorizondogrescue@gmail.com,,"St. Petersburg",FL,33712,
"New Life Dog Rescue",flnewlifedogrescue@gmail.com,,"Riverview",FL,33578,
"New Spirit 4 Aussie Rescue (South East)",flaussierescue@cfl.rr.com,,"Deltona",FL,32725,
"Newberry Animal Hospital",katiemarie13@windstream.net,352-472-7035 or 352-332-2292,"Newberry",FL,32669,
"No Paw Left Behind",nopawleftbehindrescue@gmail.com,,"Davie",FL,33325,
"Noodles Animal Refuge",noodlesanimals@gmail.com,3867482356,"Deltona",FL,32725,
"Nuggetville Brigade",nuggetvillebrigade@gmail.com,786-564-6794,"Plantation",FL,33317,
"NW Florida Great Dane Rescue Inc.",nwflgdr@gmail.com,,"Pensacola",FL,32505,
"On the Wings of Angels Rescue",info@owar.org,(813) 920-2627,"Odessa",FL,33556,
"One By One Dog Rescue, Inc.",onebyonedogrescue@aol.com,305-321-4051,"Miami",FL,33173,
"Operation PAW",adopt@operationpaw.com,3054073736,"Miami",FL,33127,
"Orange County Animal Services",animalservices@ocfl.net,,"Orlando",FL,32839,
"Orlando Bully Rescue",topbully@orlandobullyrescue.org,,"Longwood",FL,32752,
"Orlando Rabbit Care & Adoptions (ORCA)",info@orlandorabbit.org,,"Longwood",FL,32791,
"Oscar's Cause",info@oscarscause.org,(863) 353-7853,"Lake Hamilton",FL,33851,
"Osceola County Animal Services",petinquiries@osceola.org,,"Saint Cloud",FL,34769,
"P.A.W.S of Hillsborough County",info@pawsofhc.org,813-655-7297,"Brandon",FL,33511,
"Palm Beach County Animal Care & Control",pbcacc@pbcgov.org,561-233-1200,"West Palm Beach",FL,33411,
"Palm Beach County Animal Care and Control",ydelacru@pbcgov.org,(561) 233-1214,"West Palm Beach",FL,33411,
"Panhandle Animal Lovers",pal@petlover.com,(850) 683-4104,"Crestview",FL,32539,
"Panhandle Animal Welfare Society",pawsftwb@embarqmail.com,850-243-1525,"Fort Walton Beach",FL,32548,
"Paradise for Pets Rescue",info@paradise4petsrescue.com,407-680-3999,"Windermere",FL,34786,
"Parkers Rainbow Bridge Animal Rescue Inc",prbarinc@gmail.com,,"Cape Coral",FL,33991,
"Parrot Outreach Society",parrotoutreach@comcast.net,941-347-8876,"Punta Gorda",FL,33982,
"Partnership for Paws, Inc.",partnershipforpaws@gmail.com,,"Grand Island",FL,32735,
"Passionate Pet Rescue & Adoption",passionatepetrescue@yahoo.com,PLEASE E-MAIL,"Palm Bay",FL,32907,
"Pattys Parrot Palace, Inc",pattysparrotpalace@gmail.com,321-689-3969,"Orlando",FL,32804,
"Paw Patrol Animal Rescue and Sanctuary",pawpatrolanimalrescue@gmail.com,,"Miami",FL,33155,
"Paw Print Hearts Inc.",ourpawprinthearts@gmail.com,,"Tampa",FL,33626,
"Paw Warriors",paw.warrior@yahoo.com,352-942-1859,"Spring Hill",FL,34606,
"Pawesome Village  Rescue",pawesomevillage@aol.com,,"New Port Richey",FL,34654,
"Paws 2 Care Coalition",ana@paws2carecoalition.org,,"Hollywood",FL,33024,
"Paws 4 Humanity, Inc",paws4humanity@att.net,904 771-9516,"Orange Park",FL,32073,
"Paws 4 You Rescue, Inc.",info@paws4you.org,786-242-RESQ (7377),"Miami",FL,33158,
"Paws and Claws",rkish@svic.net,(352)493-1255,"Chiefland",FL,32626,
"PAWS Lee County",pawsofleecounty@gmail.com,,"North Fort Myers",FL,33903,
"PAWS Rescue Group",info@pawsrescuegroup.com,727-772-3935,"Seminole",FL,33772,
"PAWS South Florida Rescue, Inc.",dmeow700@aol.com,(954) 609-3284,"Fort Lauderdale",FL,33309,
"Peggy Adams Animal Rescue League",adoptions@peggyadams.org,561-686-3663,"West Palm Beach",FL,33409,
"Pekingese rescue and others",doogluv@aol.com,,"Orlando",FL,32808,
"Pensacola Humane  Society",adopt@pensacolahumane.org,850-432-4250,"Pensacola",FL,32505,
"Pet Alliance of Greater Orlando",info@petallianceorlando.org,407-351-7722,"Orlando",FL,32839,
"Pet Haven Rescue",carole@pethavenrescue.org,561-719-7914,"Loxahatchee",FL,33470,
"Pet Pal Animal Shelter",info@petpalanimalshelter.com,727-328-7738,"Saint Petersburg",FL,33712,
"Pet Partners Rescue Home",mypetspartner@aol.com,305-772-1295,"Miami",FL,33165,
"Pet Rescue & Adoption Center Inc.",scherrel@bellsouth.net,(561) 305-2623,"Boca Raton",FL,33429,
"Pet Rescue by Judy",info@petrescuebyjudy.com,(407) 302-4497,"Sanford",FL,32771,
"Pet Rescue North Inc.",prnorth@yahoo.com,,"Jacksonville",FL,32226,
"Pets In Distress of South Florida, Inc.",pidinc@aol.com,(954) 472-8667,"Davie",FL,33328,
"Pets in Foster Care for Jacksonville Animal Care and Protective Services",michellemcamp@gmail.com,(904) 630-CITY,"Jacksonville",FL,32204,
"Pick Me! Pet Rescue",petadopt@hotmail.com,,"Palm Harbor",FL,34684,
"Pinellas County Animal Services",cmiller@pinellascounty.org,(727)582-2600,"Largo",FL,33774,
"Pit Sisters, Inc.",sisters@pitsisters.org,,"Jacksonville",FL,32224,
"Pitbull Tailz Rescue, Inc",pitbulltailzrescuefl@gmail.com,407-773-2797,"Apopka",FL,32703,
"Planned Pethood Rescue",cevers@plannedpethoodpasco.com,(813)779-7000,"Zephyrhills",FL,33542,
"Plenty of Pit Bulls",gainesvillepitbulls@gmail.com,,"Gainesville",FL,32601,
"Polk County Animal Control",animalrescue@polksheriff.org,(863)499-2600,"Winter Haven",FL,33830,
"Polka Dogz Pet Rescue",heidi@polkadogz.org,727-510-6445,"Winter Garden",FL,34787,
"Poochie's Pet Rescue Inc",poochiespetrescue@gmail.com,(904) 503-7634,"Hollister",FL,32147,
"PrancingPaws k9 Rescue",myranch99@gmail.com,(407) 280-6271,"Orlando",FL,32808,
"Professional Animal Worlds H.A.L.O. Rescue",halonokillrescue@gmail.com,(772) 589-7297,"Sebastian",FL,32958,
"Pug Rescue of Florida, Inc.",pugrescueofflorida@gmail.com,,"Windermere",FL,34786,
"PUP-EEZ  Pet Care and Rescue",info@pupeez.com,Please email,"Pembroke Pines",FL,33029,
"Puppies Under Protection Inc.",bsrj817@aol.com,561-248-1089,"Royal Palm Beach",FL,33411,
"Puppy Hill Farm Animal Rescue",puppyhill@hotmail.com,352-478-1444,"Melrose",FL,32666,
"Puppy Pimps Animal Rescue",puppypimps@gmail.com,(954) 608-7882,"Fort Lauderdale",FL,33301,
"Puppy Pleasers Rescue",puppypleasersrescue@hotmail.com,(407) 781-9457,"Orlando",FL,32861,
"Pure Hearts Rescue",kelli_tully@yahoo.com,,"Tampa",FL,33647,
"Purrfect Friends",purrfectfriendsfl@gmail.com,(321) 480-6151,"Melbourne",FL,32940,
"Purrfect Match",purrfectmatchinc@gmail.com,,"Sarasota",FL,34232,
"Purrs And Whiskers Shelter Inc.",paws50@bellsouth.net,,"Melbourne",FL,32941,
"Quality of Life Rehab and Foster",qualityofliferehab@yahoo.com,(352) 843-6858,"Ocala",FL,34475,
"R.U.F.F. Rescuing Unwanted Friendly Fidos",rdemcowgrl72@aol.com,3525440831,"Brooksville",FL,34601,
"Racing4Rescues, Inc.",racing4rescues@gmail.com,,"Pinellas Park",FL,33782,
"RAIN (Rescue Animals in Need Inc.)",rescueanimalsinneed@gmail.com,407-414-2866,"Fort Myers",FL,33906,
"Raining Cats and Dogs",merrillp316@gmail.com,754-235-7455,"Boca Raton",FL,33431,
"Raining Cats and Dogs Shelter and Sanctuary, Inc.",rainingcatsanddogsshelter@gmail.com,(813) 704-4915,"Plant City",FL,33567,
"Rapscallion to the Rescue Inc.",rapscalliontotherescue@yahoo.com,352-528-3419,"Morriston",FL,32668,
"Ratbone Rescues - Southeast Region",ratposting@yahoo.com,,"Jacksonville",FL,32241,
"RDRP - Racing Dog Retirement Project",info@rdrp.org,941-379-FAST (3278),"sarasota",FL,34276,
"Redfox's Animal Rescue",redfox4627@gmail.com,850-456-6582,"pensacola",FL,32505,
"Rescue A Dog, Inc.",info@rescueadog.org,727-939-9546,"Palm Harbor",FL,34685,
"Rescue Adoption, Inc",takeushometoday@gmail.com,772-618-3334,"Fort Pierce",FL,34982,
"Rescue One Until There Are None",wscott@theyorkez.com,(941) 320-2220,"Sarasota",FL,34243,
"Rescue Paws 4 Furry Hearts, Inc",rescuepaws3@gmail.com,305-206-5977,"Miramar",FL,33027,
"Rescued Pekes",jono@gate.net,954-566-5069,"Fort Lauderdale",FL,33339,
"Rescued Unwanted Furry Friends aka RUFF Rescue",janice@911ruff.org,850-863-7833,"Graceville",FL,32440,
"Rescuing Animals In Need",info@rescuinganimalsinneed.org,407-620-9736,"Orlando",FL,32779,
"Rocket Angel Italian Greyhound Rescue",rocketangelig@gmail.com,(239) 560-9181,"Palm Harbor",FL,34683,
"Room For One More Pet Rescue Inc",bonniea15@yahoo.com,352-341-2222,"Inverness",FL,34451,
"Royal Rescue",royalrescue@comcast.net,(941) 720-1411,"Sarasota",FL,34237,
"RSL Haven",rslhaven@gmail.com,321-604-0951,"Malabar",FL,32950,
"RU4 Me Pet Rescue",ru4mepetrescue@gmail.com,(561) 736-1313 Voice Mail,"Lake Worth",FL,33466,
"Ruff Pet Rescue",ruffpetrescue@gmail.com,954-993-7860,"Indiantown",FL,34956,
"Ruff Times Rescue",rufftimesrescueadoptions@gmail.com,352-240-1583,"Minneola",FL,34755,
"Ruff World Animal Rescue",clvaughn1@hotmail.com,321-277-8427,"Winter Park",FL,32792,
"Rugaz Rescue Inc.",adoptions@rugazrescue.com,,"New Port Richey",FL,34656,
"Running The Rail Greyhound Adoption Inc.",thegirlfl@tampabay.rr.com,(813) 293-2679,"Largo",FL,33773,
"S.A.F.E. Pet Rescue of Northeast Florida",rnordan_se1@comcast.net,904-325-0196,"St. Augustine",FL,32084,
"S.P.A.Y.-L.E.E. Inc (Society to Protect Animal Young - Legislation, Education, Enforcemen",apic@aol.com,(239) 939-3680,"Fort Myers",FL,33911,
"S.T.A.R. (Saving Terrific Animals Rescue)",star32601@aol.com,352-494-8959,"Gainesville",FL,32614,
"Safe Animal Shelter",adoptions@safeanimalshelter.com,(904) 276-7233,"Middleburg",FL,32068,
"Safe Haven Animal Rescue",mplupi47@yahoo.com,(941) 301-4875,"Bradenton",FL,34207,
"Santa Rosa County Animal Services",tarad@santarosa.fl.gov,850-983-4680,"Milton",FL,32583,
"Sarasota County Animal Services",klittle@scgov.net,941-861-9523,"Sarasota",FL,34241,
"Satchel's Last Resort",comments@satchelslastresort.org,941-924-5070,"Sarasota",FL,34241,
"Save A Life Pet Rescue",savealifepetres@aol.com,(407) 952-1858,"Oviedo",FL,32762,
"Save A Pet Florida, Inc.",saveapetflorida@gmail.com,561-835-9525,"Palm Beach",FL,33480,
"Save Our Cats and Kittens, Inc. (SOCKS)",shelter@saveourcatsandkittens.com,(850) 863-5756,"Fort Walton Beach",FL,32548,
"Save Our Cocker Spaniels, Inc.",saveourcockerspaniels@gmail.com,(386) 755-5891,"Lake City",FL,32024,
"Save Our Strays Inc.",sos@saveourstraysinc.com,727-481-5262,"Safety Harbor",FL,34695,
"Save UnderDogs",saveunderdogs@aol.com,,"Mary Esther",FL,32569,
"Saving Angels",dogs6cats9@yahoo.com,352-422-8425,"Inverness",FL,34453,
"Saving Cyrus, Inc.",savingcyrusinc@gmail.com,(407) 324-6922,"Longwood",FL,32750,
"Saving Four Paws",savingfourpaws@gmail.com,407-579-7559,"Windermere",FL,34786,
"Saving Grace and Her Furry Friends",savinggracefl@gmail.com,(954) 562-8813,"Davie",FL,33328,
"Saving Paws 4 Love",bettypolk@savingpaws4love.org,3058909310,"Miami",FL,33144,
"Saving with Soul Pet Rescue, Inc.",jennifer@jenniferallan.net,,"Crestview",FL,32539,
"Schnauzer Love Rescue, Inc.",schluv4u2@bellsouth.net,1-407-924-5711,"Orlando",FL,32952,
"Scottish Terrier Rescue of Florida",strof@scottierescueflorida.org,,"Largo",FL,33778,
"Seaside Animal Rescue, Inc.",seapawsanimalrescue@gmail.com,850-797-0526,"Santa Rosa Beach",FL,32459,
"Sebring Angels",sebringangels@gmail.com,7275053508,"Sebring",FL,33870,
"Second Chance Friends Rescue",mary.secondchance@gmail.com,,"Thonotosassa",FL,33592,
"Second Chance Rescue",bpdebig@aol.com,3863089465,"Bunnell",FL,32110,
"Second Chance Rescue & Rehoming, Inc",s.chancerescue@gmail.com,(352) 363-1364,"Gainesville",FL,32606,
"Seminole County Animal Services",dgagliano@seminolecountyfl.gov,407-665-5208,"Sanford",FL,32773,
"Sheltering Hands Inc.",shelteringhands@embarqmail.com,352-840-0663,"Williston",FL,32696,
"Shepherd Help and Rescue Effort",adoption@shepherdhelp.org,(844) 847-1250,"Pompano Beach",FL,33064,
"Shepherd Help and Rescue Effort -Palm Beach County",tara@shepherdhelp.org,,"Loxahatchee",FL,33470,
"Siberian Husky Rescue of Florida Inc.",webmaster@siberrescue.com,,"Seminole",FL,33775,
"Small Dog Rescue",pam_jerry@hotmail.com,,"Jacksonville",FL,32210,
"Smiling Dog Rescue Florida",smilingdogrescueflorida@outlook.com,407-494-8596,"Melbourne",FL,32940,
"Sniffing Snouts Pit Bull Rescue",contact@sniffingsnouts.com,,"Winter Park",FL,32792,
"Sobol Veterinary Hospital",drsobol@sobolvethospital.com,(954) 680-5777,"Davie",FL,33330,
"Sophie's Circle Dog Rescue",sophiescircle@aol.com,,"New Smyrna Beach",FL,32168,
"SOS4Paws, Inc.",suely@aattours.com,954-921-3838,"Hollywood",FL,33020,
"South Brevard German Shepherd Rescue",adopt@sbgsr.com,321-724-8873,"Palm Bay",FL,32905,
"South Lake Animal League",adoptions@theanimalleague.org,(352) 429-6334,"Clermont",FL,34712,
"SouthBARK Animal Rescue",adopt@southbarkanimalrescue.org,,"Pensacola",FL,32524,
"SouthEast Beagle Rescue Inc.",saveabeagle@sebr.org,855-422-3245,"Tampa",FL,33688,
"Southwest Florida House Rabbit Rescue",swflrabbits@gmail.com,(410) 382-2433,"Naples",FL,34103,
"Southwest Great Dane Rescue",savethedanes@gmail.com,(863) 255-4068,"Ruskin",FL,33570,
"Space Coast Feline Network",sandygmeow@aol.com,,"Cocoa",FL,32923,
"Spay the Strays Inc.",spaythestrays@aol.com,407-460-2305,"St. Cloud",FL,34770,
"SPC Veterinary Technology Program",vtkennel@spcollege.edu,727-302-6768,"Largo",FL,33774,
"SPCA Florida",adopt@spcaflorida.org,863-646-7722,"Lakeland",FL,33813,
"SPCA of Brevard",spcadogs@spcanorthbrevard.com,321 567-3615,"Titusville",FL,32781,
"SPCA of North Florida",spcagainesville@hotmail.com,(352) 339-3352,"Gainesville",FL,32653,
"SPCA TAMPA BAY",adoptions@spcatampabay.org,727-586-3591,"Largo",FL,33773,
"St Augustine Humane Society",adoptions@staughumane.org,904-829-2737,"St Augustine",FL,32084,
"St. Francis Society Animal Rescue",animals@stfrancisrescue.org,,"Tampa",FL,33685,
"St. Johns County Animal Control/Pet Center",thembree@sjcfl.us,9042096190,"St.Augustine",FL,32095,
"St. Joseph Bay Humane Society",rodgerscaisey@gmail.com,(850) 227-1103,"Port Saint Joe",FL,32456,
"Standard Poodle Rescue",brenda@standardpoodlerescue.net,(850) 478-2466,"Pensacola",FL,32514,
"Stray Aid & Rescue, Inc.",mail@strayaid.org,(954) 816-0799,"Fort Lauderdale",FL,33315,
"Stray and Feral Cat Rescue Inc",bedelmaier@aol.com,954 429 3160,"Deerfield Beach",FL,33441,
"Sumter County Florida Animal Advocates, Inc.",sumtercountyfloridaanimaladvocates@outlook.com,813-833-1821,"Webster",FL,33597,
"Suncoast Animal League",info@suncoastanimalleague.org,(727) 786-1330,"Palm Harbor",FL,34684,
"Suncoast Basset Rescue Inc.",karen@suncoastbassetrescue.org,(352) 371-8082,"Gainesville",FL,32606,
"Suncoast Humane Society",adoptions@humane.org,(941) 474-7884,"Englewood",FL,34224,
"Suncoast Keeshond Rescue",deewingfield@gmail.com,(727) 534-9002,"Elfers",FL,34680,
"Sunshine State Animal Rescue",ssar2015@outlook.com,,"Navarre",FL,32566,
"Sunshine State Westie Rescue",ss.westies@yahoo.com,,"Ponte Vedra Beach",FL,32004,
"Swamp Haven Rescue",adopt@swamphaven.org,(360) 672-8266,"Elkton",FL,32033,
"T.E.A.R.S., Inc.",kris@tearsofseminolecounty.org,407-314-1052,"Lake Monroe",FL,32747,
"Tallahassee Animal Services",sheltervolunteer@talgov.com,850-891-2950,"Tallahassee",FL,32311,
"Tallahassee Big Dog Rescue",info@bigdogrescue.com,850-562-3200,"Tallahassee",FL,32317,
"Tallahassee Pets Alive",info@tallahasseepetsalive.org,850-728-0637,"Tallahassee",FL,32301,
"Tampa Bay Beagle Rescue Inc",info@tampabaybeaglerescue.org,(813) 446-9663,"Tampa",FL,33556,
"Tampabay Cat Alliance inc.",tbcatalliance@gmail.com,727- 697-2888,"Port Richey",FL,34668,
"TANKS,Inc",macattack777@comcast.net,(941) 822-0300,"Myakka City",FL,34251,
"TBVES Rescue - Tampa BayVeterinary Emergency Services",steve@tbves.com,(813) 486-0124,"Tampa",FL,33613,
"Tender Heart Charities Inc.",tenderheartcharitiesinc@gmail.com,(941) 225-9774,"Sarasota",FL,34232,
"That Black Dog Rescue",thatblackdogrescue@gmail.com,,"Miami",FL,33125,
"The Animal Rescue & Adoption Agency (TARAA)",jaxtaraa@yahoo.com,,"Jacksonville",FL,32226,
"The Cat Network Inc.",info@thecatnetwork.org,(305) 255-3482,"Miami",FL,33234,
"The Dog Liberator",adopt.thedogliberator@gmail.com,,"Deltona",FL,32738,
"The Furever Family Rescue",thefureverfamilyrescue@gmail.com,(513) 813-8337,"Lighthouse Point",FL,33064,
"The Humane Society Naples",shelter@hsnaples.org,239 643-1555,"Naples",FL,34104,
"The Joy Committee Inc",jcommittee1@gmail.com,(850) 207-3202,"Navarre",FL,32566,
"The Little Cats' Rescue, Inc.",thelittlecats@gmail.com,(727) 359-9629,"New Port Richey",FL,34653,
"The London Sanctuary",londonsanctuary@aol.com,,"Glen St Mary",FL,32040,
"The Mylo Foundation",themylofoundation@gmail.com,(850) 994-0908,"Milton",FL,32583,
"The Pit Bull Crew",info.pitbullcrew@gmail.com,(570) 460-6890,"North Fort Myers",FL,33903,
"The Rescued Rescuers, Inc.",rescuersapps@gmail.com,850-000-0000,"Fort Walton Beach",FL,32549,
"The Southern Dog, Inc.",info@thesoutherndog.com,,"Ft Walton Beach",FL,32549,
"The Way Home",thewayhomerescue@gmail.com,(407) 405-3701,"Orlando",FL,32804,
"This Is The Dog!",adopt@thisisthedog.com,305-508-7387,"Homestead",FL,33030,
"Thoroughbred Retirement of Tampa, Inc. (commonly referred to as TROT)",info@tampatrot.org,352-356-8768,"Oldsmar",FL,34677,
"Tri-County Animal Rescue",tricountyfrontdesk@gmail.com,(561) 482-8110,"Boca Raton",FL,33431,
"Tropical Feline Rescue Inc.",kloran@earthlink.net,,"Brooksville",FL,34601,
"True & Faithful Pet Rescue Mission,Inc",truefaithfulrescuemission@yahoo.com,(941) 234-6531,"venice",FL,34292,
"True Friend Rescue",audreyladell@gmail.com,(484) 844-0374,"Lake Placid",FL,33852,
"UnderDog Rescue of Florida",sotto11@verizon.net,941-746-WOOF(9663),"Bradenton",FL,34208,
"United Humanitarians/Jr. Humane Society",frankiegone2dogs@aol.com,(850) 968-3260,"Cantonment",FL,32533,
"United Yorkie Rescue",mbslen@yahoo.com,,"Miami",FL,33133,
"VCA Gulf Bay Animal Hospital",kimbervet1@gmail.com,7277975107,"Clearwater",FL,33765,
"Venice Doberman Rescue, Inc",tmar5557@aol.com,(941) 809-7942,"Venice",FL,34293,
"VIP Rescue",info@viprescue.org,,"Clearwater",FL,33755,
"VIP Rescue of Central Florida, Inc.",contact@viprescuecfl.org,407-504-8318,"Maitland",FL,32794,
"Voices of Chance Animal League, Inc. (VOCAL)",crystal@bevocal.org,850-668-5999,"Tallahassee",FL,32312,
"Voices of Change Animal League (VOCAL)",adoptions@vocalforpets.org,(352) 289-0800,"Ocala",FL,34471,
"Volunteer Services for Animals Inc.",vsarescue@aol.com,(239) 290-6274,"Naples",FL,34108,
"Wags & Whiskers Pet Rescue, Inc.",wagsandwhiskers@att.net,904-797-6039,"Saint Augustine",FL,32086,
"We Love Animals Rescue, Inc.",weloveanimalsrescue@gmail.com,(954) 296-8208,"Hollywood",FL,33021,
"Wedgefield Kitty Project",wedgefieldkittyproject@aol.com,,"Orlando",FL,32833,
"Whiskers & Tails Rescue",whiskersandtailsrescue@hotmail.com,,"Miami",FL,33186,
"Williston Animal Group",info@willistonanimalgroup.com,352-528-9888,"Williston",FL,32696,
"With Love for the Animals",withlovefortheanimals@gmail.com,,"Lantana",FL,33462,
"Wonder Dog Rescue, Inc.",mickelealy@aol.com,321-795-9412,"Palm Bay",FL,32905,
"Xtreme Rescue Inc.",xtremerescueinc@yahoo.com,(305) 247-6555,"Homestead",FL,33032,
"Yoshi's Family Rescue Ranch",yoshisrescue@gmail.com,386-747-7668,"Orange City",FL,32763,
"YouCanMakeADifference, Inc.",ycmad2733@gmail.com,8502708793,"Gretna",FL,32352,
"Ziggy Beagle Rescue",zgbglrsq@bellsouth.net,,"Palm Bay",FL,32908,
"Ziggy's Haven Bird Sanctuary",info@ziggyshaven.org,(352) 422-1870,"Inverness",FL,34453,
