Name,Email,Phone,City,State,Zip,Website
"Golden Retriever Rescue Alliance",grralliance@gmail.com,,"Fort Worth",TX,76161,
"Goliad Pet Adoption, Inc.",goliadpetadoption@yahoo.com,361-645-1503,"Goliad",TX,77963,
"Gonzales Dog Adoptions",gonzalesdog@gmail.com,,"Gonzales",TX,78629,
"Good Lif3 Bully Rescue",goodlif3adoptions@gmail.com,,"Tomball",TX,77377,
"Good Mews Rescue",goodmewsrescue@gmail.com,,"Houston",TX,77074,
"Good Shepherd Rescue & Sanctuary of Texas",gsdresq@gmail.com,,"Plano",TX,75075,
"Good Times Bully Rescue",goodtimesbullyrescue@yahoo.com,,"Kemp",TX,75143,
"Got Paws?",darcy0325@gmail.com,903-522-9035,"Kilgore",TX,75662,
"Grace & Hope for Paws, A Pet Rescue, Inc.",smithsaints@comcast.net,,"Spring",TX,77382,
"Grand Companions Humane Society",info@grandcompanions.org,432.426.3724,"Fort Davis",TX,79734,
"Grand Prairie Animal Services",animaldispatch@gptx.org,972-237-8575,"Grand Prairie",TX,75052,
"Grand Prairie CAT CREW",gpcatcrew@gmail.com,,"Grand Prairie",TX,75052,
"Grapevine Animal Services",animalservices@grapevinetexas.gov,817-410-3370,"Grapevine",TX,76051,
"Gray Mutts Rescue and Sanctuary",graymuttsrescue@gmail.com,(254) 218-4167,"Clifton",TX,76634,
"Great Dane Rescue of Southeast Texas",info@saveadane.org,,"Houston",TX,77062,
"Great Pyrenees Rescue Society",info@gprescuesociety.org,Please email!,"Houston",TX,77007,
"Greater Houston German Shepherd Dog Rescue",info@ghgsdr.org,281-506-0400,"Houston",TX,77094,
"Greenville Animal Control Shelter",animalcontrol@ci.greenville.tx.us,903-457-2990,"Greenville",TX,75402,
"Greyhound Pets of America/Central Texas",info@gpa-centex.org,(855) 446-3278,"Austin",TX,78766,
"Greyhounds Unlimited",info@greyhoundsunlimited.org,972-503-GREY (4739),"Dallas",TX,75370,
"Guadalupe County Humane Society",gchs@satx.rr.com,830-372-2055,"Seguin",TX,78156,
"Gulf Coast Cocker Spaniel Rescue",gulfcoastcsr@hotmail.com,,"Houston",TX,77242,
"Gulf Coast Humane Society",gchs@gchscc.org,361-225-0845,"Corpus Christi",TX,78415,
"Gulf Coast STARS",info@gulfcoaststars.org,,"Angleton",TX,77515,
"H3R",hello@h3rdfw.org,,"Haltom City",TX,76148,
"Habitat 4 Paws",info@habitat4paws.org,,"McKinney",TX,75071,
"Habitat for Horses",office@habitatforhorses.org,(409) 935-0277,"Hitchcock",TX,77563,
"Half Wag House Rescue",halfwaghouse@gmail.com,3607403790,"Bertram",TX,78605,
"Haltom City Animal Shelter",jhoward@haltomcitytx.com,817-759-2124,"Haltom City",TX,76117,
"Handfuls on Purpose / HOPE",cnierdieck@yahoo.com,(281) 387-6532,"Hearne",TX,77859,
"Happily Ever After Dog Rescue",happilyeverafter4dogs@yahoo.com,,"Houston",TX,77062,
"Happy Dog Adoption",happydog@tstar.net,512-793-4197,"Buchanan Dam",TX,78609,
"Happy Tails Rescue",happytailschildress@yahoo.com,(940) 937-6065,"Childress",TX,79201,
"Harbored Souls Rescue",harboredsouls@gmail.com,,"Fort Worth",TX,76179,
"Harris County Public Health & Environmental Services Veterinary Public Health",webmaster@countypets.com,(281) 999-3191,"Houston",TX,77076,
"Hearne Animal Control",seachicken1954@yahoo.com,(979) 279-6388,"Hearne",TX,77859,
"Heart of Texas SPCA",hotk9rescue@yahoo.com,(830) 981-2300,"San Antonio",TX,78260,
"Hearts and Bones Rescue",adopt@heartsandbonesrescue.com,,"Dallas",TX,75206,
"Hearts of Life Animal Rescue",adoptonenow@aol.com,903-439-5019,"Sulphur Springs",TX,75483,
"Heaven Can Wait Animal Rescue",glorybegood@gmail.com,(214) 682-0095,"Farmersville",TX,75442,
"Heaven's Helpers Pet Rescue",heavenshelpersrescue@gmail.com,,"Midlothian",TX,76065,
"Helotes Humane Society",ed@hhsanimals.org,210-422-6242,"Helotes",TX,78023,
"Henderson County Animal Shelter Texas",hcanimalshelter@henderson-county.com,(903) 676-4029,"Athens",TX,75751,
"Hieu's Archangels",hieusarchangels@gmail.com,281-509-1916,"Houston",TX,77056,
"Highland Lakes SPCA",highlandlakesspca@gmail.com,(830) 693-0569,"Marble Falls",TX,78654,
"Hill Country Cat Control",hillcountrycats@yahoo.com,830-220-0766,"Horseshoe Bay",TX,78657,
"Hill Country Humane Society",hillcountryhs@gmail.com,512-793-5463,"Buchanan Dam",TX,78609,
"Hill Country SPCA",info@hillcountryspca.com,830-990-9085,"Fredericksburg",TX,78624,
"Hill County Paw Pals",hcpawpals@yahoo.com,254-580-0679,"Hillsboro",TX,76645,
"Hillcrest Animal Rescue, Inc.",contact@hillcrestanimalrescue.org,469 363-6433,"McKinney",TX,75070,
"Holly's Hope Rescue",hollyshoperescue@gmail.com,(512) 892-1600,"Buda",TX,78610,
"Home At Last Animal Haven  [HALAH]",homeatlastanimal@gmail.com,,"Godley",TX,76044,
"Homeless Angels Rescue Team, Houston, Texas",saveahart@gmail.com,,"Houston",TX,77082,
"Homeless Hounds Animal Rescue",homelesshounds2016@gmail.com,817-821-4942,"Colleyville",TX,76034,
"Homeless Pet Placement League",hppl@hppl.org,(713) 862-7387,"Houston",TX,77277,
"Homes for Pets/Schertz Humane Society",info@homesforpets.org,210-619-1980,"Schertz",TX,78154,
"Homeward Bound Dog Rescue",sagdinfo@aol.com,,"Austin",TX,78703,
"Honoring Hope and Faith Rescue, Inc.",hhfrescue@gmail.com,866.774.4673,"Houston",TX,77095,
"Hood Co Animal Lovers Organization",hoodcoanimalloversorganization@gmail.com,(817) 564-2085,"Granbury",TX,76048,
"Hood County Sheriff Animal Control",hcac@co.hood.tx.us,817-573-4277,"Granbury",TX,76048,
"Hooves and Hounds Rescue and Rehabilitation Sanctuary",puppalace2011@gmail.com,,"Sheridan",TX,77475,
"HOPE (Homeless & Orphaned Pets Endeavor)",hope@homelesspets.net,(713) 622-4673,"Houston",TX,77277,
"Hope for Horses Equine Rescue, Inc.",info@hopeforhorses.com,,"Sugar Land",TX,77479,
"Hound Haven & Friends Adoptions",hound.haven@gmail.com,,"Floresville",TX,78114,
"Hound Rescue",info@houndrescue.com,,"Austin",TX,78741,
"House of Meows - HOME Rescue",adopt@homerescuedfw.org,,"Arlington",TX,76012,
"Houston Animal Rescue Team - HART",hartrescue.adoptions@gmail.com,,"Tomball",TX,77377,
"Houston Area Doberman Rescue",contact@hadr.org,832-598-4237,"Houston",TX,77017,
"Houston Beagle Rescue",info@houstonbeaglerescue.org,,"Tomball",TX,77375,
"Houston Boxer Rescue",info@houstonboxerrescue.org,832-582-2166,"Houston",TX,77254,
"Houston Chow Chow Connection",chowmail.hccc@gmail.com,,"Houston",TX,77008,
"Houston Cocker Spaniel Rescue",mgrd@aol.com,713-469-2414,"Spring",TX,77380,
"Houston Collie Rescue",houcollierescue@yahoo.com,281-564-6852 Collie line,"Houston",TX,77099,
"Houston Eskie Rescue",houston_eskie_resq@yahoo.com,,"Houston",TX,77042,
"Houston Homeless Pet Project",hhpprescue@yahoo.com,,"Spring",TX,77386,
"Houston Humane Society",adoptions@houstonhumane.org,713-433-6421,"Houston",TX,77053,
"Houston Huts 4 Mutts",medleyaliesha@yahoo.com,,"Highlands",TX,77562,
"Houston Mini Pig Network",houstonmpn@gmail.com,(832) 738-2201,"Houston",TX,77084,
"Houston Pets Alive!",adopt@houstonpetsalive.org,832-786-9310,"Houston",TX,77236,
"Houston SPCA",adoptions@houstonspca.org,,"Houston",TX,77024,
"Humane Animal Rescue Project",alfredk9rr@gmail.com,(979) 921-0457,"Hempstead",TX,77445,
"Humane Society and Adoption Center of Rockport-Fulton",adopt.hsacrockport@gmail.com,361-729-8186,"Fulton",TX,78358,
"Humane Society of Angelina County",hsac@consolidated.net,936-639-1880,"Lufkin",TX,75904,
"Humane Society of Cedar Creek Lake",info@hsccl.org,(903) 432-3422,"Seven Points",TX,75143,
"Humane Society of Central TX",hsctapplications@gmail.com,254-754-1454,"Waco",TX,76706,
"Humane Society of Dallas",adoptions@dognkittycity.org,214-350-7387,"Dallas",TX,75135,
"Humane Society of Harlingen",harlingenhumanesociety@yahoo.com,(956) 425-7297,"Harlingen",TX,78550,
"Humane Society of Harrison County",hshcpaws@cobridge.tv,903 938-7297,"Marshall",TX,75670,
"Humane Society of Lewisville",office@hsltexas.org,(972) 353-4840,"Lewisville",TX,75067,
"Humane Society of Marion County",weddcs@aol.com,(903) 601-2174,"Jefferson",TX,75657,
"Humane Society of New Braunfels Area",adoption@hsnba.org,(830) 629-5287,"New Braunfels",TX,78132,
"Humane Society of North Texas",info@hsnt.org,(817) 332 - HSNT,"Fort Worth",TX,76103,
"Humane Society of Southeast Texas",hssetnowandforever@gmail.com,(409) 833-0504,"Beaumont",TX,77704,
"Humane Society of Uvalde",hsuadoption@yahoo.com,830-591-9229,"Uvalde",TX,78801,
"Humane Society of West Texas",hswt.org@gmail.com,,"Lubbock",TX,79410,
"Humane Society of Wichita County",frontdesk@humanesocietyofwichitacounty.org,940-855-4941,"Wichita Falls",TX,76305,
"Humane Tomorrow",adopt@humanetomorrow.org,972-691-7387,"Flower Mound",TX,75028,
"Hunt County Pets Alive",huntcountypetsalive@gmail.com,903-600-0738,"Lone Oak",TX,75453,
"Hunters Dog Rescue",huntersdogrescue@gmail.com,2108462195,"Seguin",TX,78155,
"I Am Dog Rescue INC",iamdogrescue@gmail.com,9402020951,"Cross Roads",TX,76227,
"I Once Was Lost Animal Advocacy",adette@pawsitively.org,512 796 9016,"Cedar Creek",TX,78612,
"IDOG Rescue, Inc.",rescue@idogrescue.com,,"Houston",TX,77005,
"IGCA Rescue of Texas",igrescuetexas@gmail.com,,"Argyle",TX,76226,
"In Dog We Trust",cherry2790@hotmail.com,,"Adkins",TX,78101,
"In the name of ZOEY - Houston, TX",adopt@inthenameofzoey.org,(832) 533-6049,"Houston",TX,77069,
"iRescue",rescue@irescuehomelesspets.org,,"Weatherford",TX,76086,
"Irish Setter Rescue of North Texas",coolmeadowirish@charter.net,817-244-3117,"Aledo",TX,76008,
"Irving Animal Services - City of Irving Texas",adoptapet@cityofirving.org,972-721-2256,"Irving",TX,75038,
"Island Girl Animal Rescue Society Inc.",marylynnr@sbcglobal.net,,"Fort Worth",TX,76161,
"Izabella's Canine Rescue and Rehabilitation",carolyn.hinojosa@izabellascaninerescueandrehab.com,,"San Antonio",TX,78223,
"Jasper Lakes Area Humane Society",contact@jlahs.org,409-381-8488,"Jasper",TX,75951,
"Jeff Tarpley Rescue",jeffntexarkana@aol.com,,"Texarkana",TX,75501,
"Jethro Homeward Bound Pets",mmwesttx@yahoo.com,432-294-1257,"Alpine",TX,79832,
"Johnson County Humane Society",info@jchspets.com,817-240-1200,"Cleburne",TX,76033,
"Joyrides Rescue",info@joyrides.org,,"Houston",TX,77005,
"Judy's Ark",btails@sbcglobal.net,830.334.4500,"Pearsall",TX,78061,
"Jurassic Bark Rescue",jurassicbarkrescue@yahoo.com,832-243-6090 new number ***,"Houston",TX,77035,
"K-9 Angels Rescue",petfinder@k-9angelsrescue.org,,"Houston",TX,77006,
"K-9 Corral",skipandsusan@msn.com,281-354-9546,"Kingwood",TX,77339,
"K9 Mill Rescue",info@k9millrescue.org,682-214-6320,"Athens",TX,75751,
"K9Kare",k9kareadoptme@gmail.com,,"Alvin",TX,77511,
"Kaleys Place",kaleysplace@gmail.com,(682) 233-2026,"North Richland Hills",TX,76180,
"Karnes County Humane Organization",info@karnescountyhumane.org,830-583-0660,"Kenedy",TX,78119,
"Katie's Roadside Rescue",krr.rescueme@gmail.com,210-831-4998,"San Antonio",TX,78245,
"Katy's Dog Place",ilovemutts@aol.com,940-636-5628,"Petrolia",TX,76377,
"Kaufman County Cats, Inc",mlynnackerman@gmail.com,214-502-6567,"Scurry",TX,75158,
"Keene Animal Shelter",adoptapet@keenepd.org,(817) 933-1838,"Keene",TX,76059,
"Kendall County Animal Shelter",brandy.ripley@co.kendall.tx.us,830-537-3430,"Comfort",TX,78013,
"Killeen Animal Services",animal@killeentexas.gov,254-526-4455,"Killeen",TX,76543,
"KIM ACRES ANIMAL SANCTUARY",kimtimacres@yahoo.com,(210) 535-4447,"Von Ormy",TX,78073,
"Kirby-Bexar Animal Facility",kirbybexar@gmail.com,210-214-6919,"Kirby",TX,78219,
"Kitty Save",adoptions@kittysave.org,(214) 728-2237,"The Colony",TX,75057,
"Kool Kats and Kanines",koolkatskanines@aol.com,(817) 991-0729,"Fort Worth",TX,76126,
"Kool Kats Feline Rescue and Adoptions",koolkatsadoptions@yahoo.com,,"Bedford",TX,76021,
"Kurth Memorial Animal Services & Adoption Center",aramsey@cityoflufkin.com,936-633-0218,"Lufkin",TX,75901,
"Labs Etc. Rescue",labsetcrescue@gmail.com,,"Spring",TX,77379,
"Lake Country Ladies to the Rescue",lakecountryladies@gmail.com,903-474-1278,"Yantis",TX,75497,
"Lake Dallas Animal Shelter",jperalta@lakedallaspd.org,(940) 497-7090,"Lake Dallas",TX,75065,
"Lampasas Animal Shelter",lampasasanimalshelter@gmail.com,512-556-8586,"Lampasas",TX,76550,
"LARAS House",info@larashouseshelter.org,(254) 292-9552,"Mexia",TX,76667,
"Las Lomas K9 Rescue & Adoption Foundation",kim@dogsrus.org,,"Floresville",TX,78114,
"League City Animal Shelter",animalcontrol@leaguecity.com,281-554-1377,"League City",TX,77573,
"League of Animal Protectors",laprescue@gmail.com,,"Plano",TX,75094,
"Legacy Boxer Rescue",info@savetheboxers.com,877-526-9377,"Hurst",TX,76054,
"Legacy Humane Society",contact@legacyhumanesociety.org,469-609-7387,"McKinney",TX,75070,
"LeLands Heart Sanctuary",lelandsheart@hotmail.com,806-885-1990,"Lubbock",TX,79499,
"Levelland, Texas Animal Shelter",john.dupre@valornet.com,(806) 894-2985,"Levelland",TX,79336,
"Life Force",jfkatlady@aol.com,409-656-9291,"Beaumont",TX,77726,
"Life Long Rescue (LLR)",lifelongres@gmail.com,469-474-3472,"Dallas",TX,75228,
"Lifelong Friends Pet Adoptions",info@lifelongfriends.org,(512) 267-6876,"Lago Vista",TX,78645,
"Lifesavers Corp",lifesaversapps@outlook.com,(903) 452-0526,"Longview",TX,75608,
"Lil Paws Maltese Rescue and other Petite Paws",lilpaws_malteserescue@yahoo.com,,"Austin",TX,78745,
"Little Dog Rescue of North Texas, Inc.",savelittledogs@gmail.com,972-951-3647,"Little Elm",TX,75068,
"Little Orphan Angels Animal Welfare Agency",adopt@littleorphanangels.org,emails only please!,"Keller",TX,76248,
"Living Love Animal Rescue",livingloveanimalrescue@gmail.com,,"Marble Falls",TX,78654,
"Lizzy's Hospice House",lizzyshospice@gmail.com,,"Dripping Springs",TX,78620,
"LMN Feline Rescue",lmnfelinerescue@hotmail.com,,"Humble",TX,77346,
"Lone Star Akita Rescue",lonestarakitarescue@aol.com,903-450-7707,"Greenville",TX,75402,
"Lone Star Animal Welfare League Lab Rescue",lonestarlabadoptions@gmail.com,,"The Woodlands",TX,77393,
"Lone Star Aussie Rescue",lonestaraussierescue@gmail.com,(972) 619-3390,"Ovilla",TX,75154,
"Lone Star Bernese Mountain Dog Rescue Inc",crystalcreek4@juno.com,469-323-2038,"Double Oak",TX,75077,
"Lone Star Boxer Rescue",nnaira12@sbcglobal.net,713-464-1381,"Houston",TX,77254,
"Lone Star Bulldog Club Rescue",info@dfwbulldogrescue.org,,"Wylie",TX,75098,
"Lone Star Doberman Rescue",lonestardobermanrescue@gmail.com,,"Benbrook",TX,76126,
"Lone Star Kitties",info@texasadopts.org,(817) 876-7476,"Hurst",TX,76053,
"Lone Star Labrador Retriever Rescue",adoptions@lonestarlabrescue.org,(214) 855-1515,"Dallas",TX,75248,
"Lone Star Pyrs and Paws Rescue",paigesegovia@msn.com,214-724-0856,"Merit",TX,75458,
"Lone Star Sanctuary for Animals",lonestarsanctuary@yahoo.com,432-683-7387,"Midland",TX,79705,
"Lone Star Shih Tzu and Lhasa Apso Rescue",adoptioninquiries@yahoogroups.com,,"Houston",TX,77208,
"Lone Star Westie Rescue",lswrvolunteers@verizon.net,877-561-5922,"Plano",TX,75025,
"Long on Love Dachshund Rescue",doxierescuechic@gmail.com,979-229-4776,"Bryan",TX,77808,
"Long Way Home Animal Rescue",april@mylongwayhome.org,please email,"College Station",TX,77845,
"Lost Paws Rescue of Texas",lostpawsrescueoftexas@yahoo.com,972-394-9373,"Carrollton",TX,75011,
"Love and Rescue",petfinderlar@gmail.com,,"Houston",TX,77006,
"Love-A-Bull",adopt@love-a-bull.org,(512) 867-5309,"Austin",TX,78760,
"Loving Arms Pet Placement",adoptions@lovingarmspetplacement.com,(713) 899-9672,"Houston",TX,77094,
"Lubbock Animal Services",jharvell@mail.ci.lubbock.tx.us,,"Lubbock",TX,79404,
"Lucky Kitty Crew",rebecca.gribben@gmail.com,,"Magnolia",TX,77355,
"Lucky Penny Rox Rescue - Ft Bend County Tx",luckypennyroxrescue@gmail.com,,"Richmond",TX,77469,
"Lucky Strykes Dog Rescue, Inc.",info@luckystrykesrescue.com,(361) 676-9260,"Palacios",TX,77465,
"Lucy's Lost Loved Ones",llloadopt@yahoo.com,,"Fort Worth",TX,76111,
"Luling Animal Welfare Society (L.A.W.S.)",adoptatlaws@gmail.com,(512) 749-5643,"Luling",TX,78648,
"Madisonville Animal Control",ellie.haynes@madisonvillepd.net,(936) 348-3317,"Madisonville",TX,77864,
"Maggie's Angels",maggies_angels@yahoo.com,(817) 897-1382,"Keller",TX,76244,
"Mansfield Animal Care and Control",animalcontrol@mansfield-tx.gov,817-276-4799,"Mansfield",TX,76063,
"ManyPaws Rescue",manypawsrescue@gmail.com,,"Decatur",TX,76234,
"Maricats Rescue/Paw Pals of Haltom City",maricatsrescue@gmail.com,8172019012,"Haltom City",TX,76137,
"Mason's Haven",masonhaven48@yahoo.com,210-601-1107,"Bergheim",TX,78004,
"Mastiffs and More Rescue Tx",mastiffsandmore@gmail.com,,"Arlington",TX,76011,
"Mazie's Mission",vet-care@maziesmission.org,(214) 436-4591,"Frisco",TX,75035,
"Mercy For Paws",mercyforpaws@gmail.com,8175659724,"Springtown",TX,76082,
"Merlin's Hope Ragdoll Rescue",merlinshoperagdollrescue@gmail.com,,"Ennis",TX,75119,
"Mid Cities Humane Society",midcitieshumanesociety@yahoo.com,817 368 5094,"Mansfield",TX,76063,
"Midland Humane Coalition",steg@midlandhumane.com,432-520-3134,"Midland",TX,79710,
"Midnight's Journey, Inc.",midnightsjourney@aol.com,(512) 876-7081,"Jarrell",TX,76537,
"Millie's Mutts",mmuttsrescue@gmail.com,(469) 319-2169,"Dallas",TX,75287,
"Mini Mutts Animal Rescue",mini-mutts@outlook.com,,"Grand Prairie",TX,75050,
"Miniature Pinscher Rescue Houston",reh_pinscher@yahoo.com,,"Houston",TX,77235,
"Miniature Schnauzer Rescue of North Texas",adopt@msrnt.com,,"Carrollton",TX,75011,
"Mission for Paws",missionforpaws@att.net,,"Houston",TX,77062,
"Mission Miracle K9 Rescue",adopt@missionmiracle.org,,"Bandera",TX,78003,
"Mission Pawsible Animal Assistance",info@missionpawsiblecc.org,361-277-1731,"Corpus Christi",TX,78415,
"Missys Haven Canine Rescue",info@missyshavencr.org,(210) 802-5031,"San Antonio",TX,78223,
"Montgomery County Animal Shelter",shelter.counter@mctx.org,(936) 442-7738,"Conroe",TX,77385,
"Mooch's Mastiff Rescue",mastiffsue1@gmail.com,,"Kingwood",TX,77339,
"Morris Safe House Foundation",lapis3240@yahoo.com,806-239-0156,"Lubbock",TX,79407,
"Mutts & Mittens",info@muttsandmittens.org,817-896-6137,"Fort Worth",TX,76132,
"Mutty Pawz",muttypawz@yahoo.com,(903) 814-2276,"Sherman",TX,75090,
"Mystery Dog Rescue",mysterydogrescue1@yahoo.com,210-551-8262,"San Antonio",TX,78209,
"N.A.B.S. (Noah's Ark Bayou Sanctuary Animal Rescue)",julia@brazoriapaws.org,(281) 330-5238,"Liverpool",TX,77577,
"Nana's PIT Stop & Bully Breed Rescue",nanaspitstop@ntin.net,(940) 368-9132,"Denton",TX,76201,
"National Brussels Griffon Rescue, Inc.",nbgrtexas@yahoo.com,,"Houston",TX,77024,
"Navasota Animal Shelter",helpnavasotapets@gmail.com,936-825-6641,"Navasota",TX,77868,
"New Beginnings Cat Rescue",adoptions@nbcrtx.org,,"Garland",TX,75040,
"New Best Friend Rescue",lisa@newbestfriend.org,,"Cypress",TX,77433,
"New Hope Cat Rescue & Sanctuary",newhopecrs@gmail.com,817-366-6191,"Kennedale",TX,76060,
"New Leash on Life! American Eskimo Dog Rescue",newleashonlife@att.net,(210) 410-7334,"Somerset",TX,78069,
"New Life Individual and Family Services",rescue@newlifeifs.org,(214) 484-7363,"Dallas",TX,75243,
"New Life Rescue, Inc.",newliferescueinc@yahoo.com,,"Houston",TX,77075,
"Ninja Paws Rescue",info@ninjapaws.xyz,,"Fort Worth",TX,76124,
"No Kill Hunt County and Surrounding Areas",savecatsanddogs@yahoo.com,,"Campbell",TX,75422,
"No Place Like Home",info@nplhpetsitters.com,8177074239,"Burleson",TX,76028,
"Noah's Ark Animal Shelter",noahsarktx@yahoo.com,940 665 9800,"Gainesville",TX,76240,
"Nocona Lucky Paws Animal Shelter",noconaluckypaws@gmail.com,940 867 5015,"Nocona",TX,76255,
"North American Shar-Pei Rescue (NASPR)",sharpeirescue@prodigy.net,,"Houston",TX,77074,
"North Richland Hills Animal Adoption and Rescue Center",cmezger@nhtx.com,817-427-6570,"North Richland Hills",TX,76180,
"North Texas Basset Hound Rescue Inc.",info@bassetrescuedfw.org,(817) 366-5649,"Grapevine",TX,76099,
"North Texas Boxer Rescue",info@northtexasboxerrescue.org,,"Dallas",TX,75225,
"North Texas Cat Rescue",adoption@northtexascatrescue.com,214-454-9395,"McKinney",TX,75069,
"North Texas Rabbit Sanctuary",ntrs_tx@yahoo.com,,"Garland",TX,75042,
"North Texas Scottie Rescue, Inc.",northtexasscottierescue@gmail.com,,"Dallas",TX,75313,
"Oak Hill Animal Rescue Inc",info@ohar.org,972.287.9150,"Seagoville",TX,75159,
"OHTH, Inc.",ohthfilm@gmail.com,,"Houston",TX,77006,
"One by One Pet Rescue",cybru@hotmail.com,,"Flower Mound",TX,75028,
"Operation Kindness",ok@operationkindness.org,(972) 418-PAWS (7297),"Carrollton",TX,75006,
"Operation Pets Alive",adopt@operationpetsalive.org,,"The Woodlands",TX,77393,
"Ordinary Miracles Canine Rescue",ordinarymiracles@att.net,,"San Antonio",TX,78220,
"PacoCorp Rescue",pacocorprescue@gmail.com,(682) 503-1837,"Euless",TX,76039,
"PAL - Protective Animal League",protanimleag@yahoo.com,(972) 881-1981,"Richardson",TX,75083,
"Pampa Animal Welfare Society",fmcurry@nts-online.net,806 664-1615,"Pampa",TX,79065,
"Parker Paws",parkerpawsrescue@gmail.com,817-694-5718,"Weatherford",TX,76086,
"Partnership For Pets of East Texas",belindawiggins@att.net,(903) 235-6101,"Longview",TX,75605,
"Pasadena Animal Shelter & Pet Adoption Center",adoptions@ci.pasadena.tx.us,281-991-0602,"Pasadena",TX,77504,
"Passion for Paws Memorial Animal Shelter",nixonpassionforpaws@gmail.com,830-534-2256,"Nixon",TX,78140,
"Passion for Pooches Rescue",dawnrsmith99@hotmail.com,903-826-2535,"Texarkana",TX,75501,
"Pause for Paws",sharalmack@gmail.com,210-378-5373,"San Antonio",TX,78232,
"PAW Pals of Hale Center",aatwood@hcisdowls.net,(806) 367-0695,"Hale Center",TX,79041,
"Pawed Squad",adopt@pawedsquad.com,,"Abilene",TX,79606,
"PawPrint Cottage Rescue",rescue@pawprintrescue.org,,"Liverpool",TX,77577,
"Paws & Claws Rescue Inc.",klffwtx54@gmail.com,,"Fort Worth",TX,76133,
"Paws 4 Life",bebostons@aol.com,830-540-4004,"Rosanky",TX,78953,
"Paws and Claws Veterinary Clinic",pawsandclawsvet@embarqmail.com,940-458-2529,"Sanger",TX,76266,
"Paws Animal Rescue",paws@oplink.net,(281) 241-7015,"Alvin",TX,77512,
"PAWS for Irving Animals",pawsforirvinganimalsllc@gmail.com,817-380-8142,"Irving",TX,75039,
"Paws in Prison",info@pawsinprison.com,830-305-2629,"Lockhart",TX,78644,
"PAWS of Austin",pawsofaustin@yahoo.com,,"Austin",TX,78736,
"Paws of Love Animal Rescue",pawsofloveanimalrescue@yahoo.com,,"Dallas",TX,75229,
"Paws Ranch Rescue and Animal Sanctuary",pawsranchrescue@yahoo.com,210-842-7558,"San Antonio",TX,78264,
"PAWS Shelter and Humane Society",info@pawsshelter.org,(512)268-1611,"Kyle",TX,78640,
"PAWsitive Connections TX",info@pawsitiveconnectionstx.org,(860) 830-7849,"Humble",TX,77346,
"Pawsome Exotic Small Mammal Sanctuary and Rescue",pawsomerescue@gmail.com,(254) 247-8231,"Belton",TX,76513,
"peacelovedogs",mel@peacelovedogs.com,Email preferred,"Missouri City",TX,77459,
"Pet Assistance Association of South Texas (PAA)",lindapaawagsnwhiskers@gmail.com,(361) 343-2613,"Beeville",TX,78102,
"Pet Central Dog Rescue",tumwaterdogs@gmail.com,,"San Antonio",TX,78221,
"Pet Connect Rescue Inc.",houston@petconnectrescue-tx.org,,"Belton",TX,76513,
"Pet Connectors",wamplers@hotmail.com,817-528-8600,"Haslet",TX,76052,
"Pet Guardian Angel Welfare Association",pgawaep@gmail.com,915-598-0411,"El Paso",TX,79938,
"Pet Prevent A Litter (PALS) of Central Texas",pal@preventalitter.com,512 754-PALS,"San Marcos",TX,78667,
"Pet Rescue",petrescuetexas@gmail.com,,"Royse City",TX,75189,
"Pet Rescue Team",petrescueteam.tx@gmail.com,,"Houston",TX,77063,
"Pets Assisting Wounded Soldiers",tntpaws@gmail.com,940-642-8779,"Corinth",TX,76210,
"Pets Fur People",gayle@hsoet.org,903-597-2471,"Tyler",TX,75711,
"Pets Luv Furever Animal Rescue",petsluv@risebroadband.net,(817) 264-7080,"Grand Prairie",TX,75053,
"Pets Needing Parents",petsneedingparents@gmail.com,(888) 495-5553,"Colorado City",TX,79512,
"Pflugerville Pets Alive!",adopt@pflugervillepetsalive.org,,"Pflugerville",TX,78660,
"Pita's Pals Canine Rescue",jmmartin77@hotmail.com,210-708-7109,"Boerne",TX,78006,
"PJs Place Animal Rescue",pjsplacetx@gmail.com,,"Houston",TX,77032,
"Plano Animal Shelter",debbien@plano.gov,(972) 769-4360,"Plano",TX,75093,
"Poodle Rescue of Houston",prhinfo1@gmail.com,(281) 477-3297,"Houston",TX,77070,
"Poquita Paws Rescue",poquitapawsrescue@yahoo.com,,"San Antonio",TX,78209,
"Post Animal Refuge Center",postarc@yahoo.com,(806) 781-6766,"Post",TX,79356,
"Powder's Pals Rescue",powderspalsrescue@gmail.com,214-901-0906,"Wylie",TX,75098,
"Precious Critters Small Pet Rescue",pcpr@my-petz.com,,"Spring",TX,77379,
"Project Pawz",fosterfolks@projectpawz.com,,"Corsicana",TX,75151,
"Protecting Animals Within San Antonio (P.A.W.S foster based rescue)",icatyger@aol.com,,"San Antonio",TX,78231,
"Pug Rescue of Austin",info@pugrescueaustin.com,,"Austin",TX,78717,
"PugHearts the Houston Pug Rescue",info@pughearts.com,,"Alvin",TX,77512,
"Pup Squad Animal Rescue",adoption@pupsquad.org,,"Houston",TX,77007,
"PUPS - Prevent Unwanted Pets of Cat Spring",katyrescue@ymail.com,9797325591,"Cat Spring",TX,78933,
"Pups In Peril",pupsinperil@gmail.com,,"Orange",TX,77632,
"PupYourRide",doglady2222@icloud.com,903-715-0638,"Clarksville",TX,75426,
"Pure Mutts Animal Sanctuary",adopt@puremuttsanimalsanctuary.com,832-955-8100,"Conroe",TX,77384,
