Name,Email,Phone,City,State,Zip,Website
"Providence Animal Center",adoptions@providenceac.org,(610) 566-1370,"Media",PA,19063,
"PSPCA Danville Branch",jspringer@pspca.org,570-275-0340,"Danville",PA,17821,
"Purple Pawz NEPA Animal Adoption",purplepawznepa@yahoo.com,5705036990,"Greenfield Township",PA,18407,
"PurrFect Paws Rescue",purrfectpawsrescue@msn.com,,"Drexel Hill",PA,19026,
"Rabbit Wranglers",alyssa@rabbitwranglers.org,(412) 580-6068,"Pittsburgh",PA,15216,
"Ratbone Rescues - Northeast Region",ratposting@yahoo.com,,"Allentown",PA,18104,
"Recycled Tails",recycledtails@hotmail.com,,"Pottstown",PA,19465,
"Rembier Farms",therescueaddress@hotmail.com,,"Kittanning",PA,16201,
"Rescue Animal Placements (RAP)",rescuepuppy@gmail.com,please email,"Chadds Ford",PA,19317,
"Rescue Me - Yorkie Rescue",rescuemeyorkierescue@gmail.com,(717) 264-9799,"Chambersburg",PA,17201,
"Rescue Our Furry Friends",rescueourfurryfriends@yahoo.com,1-877-933-ROFF,"Burnham",PA,17009,
"Rescue Purrfect",adoption@rescuepurrfect.com,(215) 639-3333,"Bensalem",PA,19020,
"Ritner Kennel Rescue",eichenluft@aol.com,,"Newville",PA,17241,
"RocKKers Rescues",suzzie38@gmail.com,,"Carlisle",PA,17013,
"Rocky's Rescue",pit2mama@gmail.com,,"Hanover",PA,17331,
"Rockys Friends",radosti1@yahoo.com,,"Harleysville",PA,19438,
"Roxie's Place, Inc.",roxiesplaceinc@gmail.com,(570) 702-9447,"Gouldsboro",PA,18424,
"Royce's Rescue",linsatter@verizon.net,215-801-6398,"Richboro",PA,18954,
"Ruff Dog Rescue North East",rdr.northeast@gmail.com,570-442-1181,"Thompson",PA,18465,
"Ruth Steinert Memorial SPCA",rsm_spca@yahoo.com,570-345-3540,"Pine Grove",PA,17963,
"Salfid Rescue",salfid1932@gmail.com,,"Souderton",PA,18964,
"Save A Shepherd Rescue Alliance",gsdsasra@yahoo.com,215-542-2716,"Hatfield",PA,19075,
"Save A Yorkie Rescue, Inc.",tiffanysayr@gmail.com,(570) 768-5886,"West Milton",PA,17886,
"Save The Cats Inc.",admin@savethecatsinc.com,215-493-1158,"Furlong",PA,18925,
"Save the Strays Schuylkill",ksjlsjb@yahoo.com,570-391-8544,"Schuylkill Haven",PA,17972,
"Saved Me",info@savedme.org,215-240-1240,"Philadelphia",PA,19123,
"Scranton Area Advocates For DAWGS",dawgpack2000@gmail.com,,"Lake Ariel",PA,18436,
"Second Chance Animal Sanctuaries",secondchanceas@yahoo.com,(570) 376-3646,"Tioga",PA,16946,
"Second Chance Sato",secondchancesato@gmail.com,(724) 747-2079,"Finleyville",PA,15332,
"Senior Hearts Rescue and Renewal",info@seniorhearts.org,(412) 478-1529,"Bradfordwoods",PA,15015,
"Silver Lake Animal Rescue",fourhounds@comcast.net,215 932 0248,"Newtown",PA,18940,
"SimplyDivineKatz",walkerscat@mindspring.com,Email ONLY,"Temple",PA,19560,
"Sirius Stars Canine Rescue",ajdusman@comcast.net,,"Hanover",PA,17331,
"Small Paws and Playful Claws Animal Rescue",sppcanimalrescue@gmail.com,(267) 217-2491,"Perkasie",PA,18944,
"Sophia's Grace Foundation, Inc.",corinne@sophiasgracefoundation.org,484-319-3255,"Coatesville",PA,19320,
"Southwest PA Retriever Rescue Organization",jobarlabs@comcast.net,412-795-0163,"Plum",PA,15239,
"SPICER Special Pets In Caring Environments Rescue",spiceranimalrescue@yahoo.com,,"Allentown",PA,18104,
"Starting Over Animal Rescue",kaska23@ptd.net,5703869241,"Schnecksville",PA,18078,
"Steel City Dog Kennel and Rescue",jacqueroman14@gmail.com,(412) 401-5273,"Darlington",PA,16115,
"Stray Cat Blues Inc.",savingstrays@yahoo.com,(215) 631-1851,"Colmar",PA,18915,
"Stray Cat Relief Fund",straycatreliefund@gmail.com,(267) 507-5297,"Philadelphia",PA,19148,
"Street Tails Animal Rescue",adopt@streettails.org,267-761-9434,"Philadelphia",PA,19147,
"Sunbury Animal Hospital",sunburyvet@aol.com,570-286-5131,"Sunbury",PA,17801,
"Sweet Souls Animal Rescue",sweetsoulsar@gmail.com,(717) 688-3928,"Hanover",PA,17331,
"Tails of Love Animal Rescue",tailsoflove@hotmail.com,215-396-0393,"Southampton",PA,18966,
"Taz & Penny's Happy Tails Rescue",denisewpursifull@yahoo.com,724-432-3311,"Evans City",PA,16033,
"The Animal Friends of Westmoreland",animalfriendswestmoreland@comcast.net,(724) 925-2555,"Youngwood",PA,15697,
"The Cat Committee",pjmazza@hotmail.com,724-547-6421,"Mount Pleasant",PA,15666,
"The Cat Shack",catshack@ptd.net,610 967 9097,"Trexlertown",PA,18062,
"The Center for Animal Health & Welfare",cahwadoptions@rcn.com,(610) 252-7722 ext. 2,"Easton",PA,18042,
"The Dogs Den",doggieden@aol.com,(717) 469-7325,"Grantville",PA,17055,
"The Grannie Project",teamgrannies@gmail.com,info@thegrannieproject.org,"Wayne",PA,19087,
"The Greatest Is Love Animal Rescue",bryanttina64@yahoo.com,267-681-1152,"Philadelphia",PA,19134,
"The Polished Pitbull",thepolishedpitbull@gmail.com,,"Phoenixville",PA,19460,
"The Proper Pit Bull",adopt@theproperpitbull.org,,"Greensburg",PA,15601,
"The Rescue Express",chocolatesss@comcast.net,,"Media",PA,19063,
"The Sanctuary at Haafsville",info@thesanctuarypa.org,(484) 788-8062,"Fogelsville",PA,18051,
"The Shelter Animal Project",lisa@theshelteranimalproject.com,,"Fairless Hills",PA,19030,
"They Deserve Better Dog Rescue",theydeservebetter@hotmail.com,,"Smithfield",PA,15478,
"Tiny Miracles Rescue",tmr@tinymiraclesrescue.com,215-997-2844,"Chalfont",PA,18914,
"To Love a Canine Rescue, Inc",info@tlcrescuepa.com,(610) 908-2855,"Kimberton",PA,19442,
"True Friends Animal Welfare Center",petstruefriends@gmail.com,570-278-1228,"Montrose",PA,18801,
"TWAIN",twainadoptions@gmail.com,,"Media",PA,19063,
"Twenty Paws Rescue",twentypawsrescue@gmail.com,,"Cresco",PA,18326,
"Venango County Humane Society",venangocountyhumanesociety@gmail.com,(814) 677-4040,"Oil City",PA,16301,
"Waggin' Tails Pet Rescue",information@waggintailsrescue.com,570-664-3734,"Stroudsburg",PA,18360,
"Wags Rescue and Referral",lovekitte@comcast.net,267-238-7892,"Feasterville",PA,19053,
"Wanna-Be Pet Rescue",wannabepetrescue@gmail.com,(814) 571-9961,"Mount Carmel",PA,17851,
"Washington Area Humane Society",info@washingtonpashelter.org,724/222-PETS,"Eighty Four",PA,15330,
"Wayward Whiskers",waywardwhiskers15601@gmail.com,(724) 610-9646,"Greensburg",PA,15601,
"West Deer Dog Shelter",dogshelter@westdeertownship.com,(724) 265-2780,"Russellton",PA,15076,
"Western PA Sheltie Rescue",darlenefclark@gmail.com,724-845-8282,"Leechburg",PA,15656,
"Wet Nose Rescue",info@wetnoserescue.org,(267) 684-6187,"Feasterville",PA,19053,
"Wheek Care Guinea Pig Rescue",wheekcare2017@gmail.com,(724) 448-2107,"New Kensington",PA,15068,
"Whiskers of Love Cat Rescue and Sanctuary",whiskersofloverescue@gmail.com,,"Philadelphia",PA,19111,
"White Oak Animal Safe Haven, Inc.",woash@comcast.net,(412) 672-8901,"White Oak",PA,15131,
"Willing Hearts Dalmatian Rescue",dalmatianrescue@comcast.net,(610) 342-7237,"Royersford",PA,19468,
"Willow Run Sanctuary & Adoptions, Inc..",willowrunsanctuary@yahoo.com,(814) 849-7466,"Brookville",PA,15825,
"With A Golden Spirit, Inc. (WAGS)",wagsrescue@comcast.net,724-864-2468,"Irwin",PA,15642,
"Worthy Tails Animal Rescue",worthytailsrescue@comcast.net,(717) 215-9452,"Mechanicsburg",PA,17055,
"York County SPCA",dcrabb@ycspca.org,717-764-6109,"York",PA,17406,
"Zimateria Rescue",zimasrescue@aol.com,484-948-3353,"Douglassville",PA,19518,
"Zoes House",zoeshouserescue@gmail.com,,"Sinking Spring",PA,19608,
