Name,Email,Phone,City,State,Zip,Website
"SPCA of Southwest Michigan",info@spcaswmich.org,(269) 344-1474,"Kalamazoo",MI,49009,
"Special Cats for Special People",ddunn4cats@gmail.com,(517) 548-0801,"Howell",MI,48843,
"St. Clair County SHERIFF'S Animal Control",rmayes@stclaircounty.org,810-984-3155,"Port Huron",MI,48060,
"St. Joseph County Animal Control",sachseb@stjosephcountymi.org,(269) 467-6475,"Centreville",MI,49032,
"Tail Wagger's 1990",tailwaggers.1990@yahoo.com,734-855-4077,"Livonia",MI,48154,
"Teacher's Pet",johnson2@oakland.edu,248-930-2909,"Oakland Township",MI,48307,
"The Animal Aid Foundation",info@myanimalaid.org,,"Rochester Hills",MI,48307,
"The Buster Foundation",info@busterdogs.com,,"Belleville",MI,48111,
"The Cat Connection",momcat22872287@att.net,(248) 622-4331,"Lake Orion",MI,48360,
"The Fair Street Project",thefairstreetproject@hotmail.com,,"Ada",MI,49301,
"The Ferndale Cat Shelter",admin@ferndalecatshelter.org,(248) 733-3554,"Ferndale",MI,48220,
"The Kitten Nursery",kittennursery1@gmail.com,,"Williamston",MI,48895,
"The Life of Fostering Furbabies Animal Rescue",thelifeoffosteringfurbabies@gmail.com,(810) 275-7977,"Burton",MI,48509,
"The Noah Project",info@noahprojectmuskegon.org,(231) 865-1264,"Muskegon",MI,49443,
"Thumb Animal Shelter",echelon@airadv.net,989-375-4204,"Elkton",MI,48731,
"Tigerlily Cat Rescue",tigerlilyrescue@aol.com,586-431-5353,"Sterling Heights",MI,48311,
"Tina's Bed and Biscuit, Inc",tina@tinasbedandbiscuit.org,(231) 645-8944,"Beulah",MI,49617,
"Tiny Lions Cat Rescue",tinylionscatrescue@yahoo.com,,"Ann Arbor",MI,48103,
"Tiny Paws Rescue & Sanctuary",maggie1883@aol.com,,"Warren",MI,48093,
"Toby's Friends Animal Rescue",info@tobysfriends.com,,"Dearborn",MI,48121,
"Top Dog Animal Rescue Group",topdogrescue1@aol.com,,"Troy",MI,48085,
"Trenton-Woodhaven Animal Shelter",beicher@woodhavenmi.org,(734) 675-4956,"Woodhaven",MI,48183,
"Tri-County Collie Rescue",contact@collierescue.com,,"Holly",MI,48442,
"Trinity Acres Rescue",jannlifsey@peoplepc.com,(517) 410-0074,"Eaton Rapids",MI,48827,
"Tuscola County Animal Control Shelter",tcac@tuscolacounty.org,(989) 672-3863,"Caro",MI,48723,
"Tyson's Place Animal Rescue",tysonsplacerescue@gmail.com,,"Jamestown",MI,49427,
"Underdog Cat Rescue",underdogcatrescue@att.net,,"Mount Clemens",MI,48046,
"Unleashed Love Pet Rescue",unleashedlovepetrescue@gmail.com,(616) 329-6766,"Grand Rapids",MI,49548,
"Up-Cycled Pets",upcycledpets@gmail.com,269-506-3078,"Three Rivers",MI,49093,
"Upper Peninsula Animal Welfare Shelter",info@upaws.org,906-475-6661,"Negaunee",MI,49866,
"WAG Animal Rescue",waganimalrescue@yahoo.com,,"Wyandotte",MI,48174,
"Wags and Whiskers",lesannpayne@yahoo.com,,"Livonia",MI,48154,
"West Michigan Critter Haven",info@wmicritterhaven.org,,"Grand Rapids",MI,49501,
"West Michigan Ferret Connection",wmfc2001@sbcglobal.net,616/447-2978,"Grand Rapids",MI,49505,
"What We Do Is For The Love Of Pets",reedpat620@yahoo.com,(313) 671-4134,"Detroit",MI,48221,
"Whiskers Cat Rescue and Canine",whiskersrescue123@gmail.com,,"Clarkston",MI,48348,
"Wild Dog Rescue",wilddogonline@gmail.com,269-205-3646,"Saugatuck",MI,49453,
"Wilson Vet Hospital/The Sparky Fund",sparkyfund@gmail.com,586.752.6217,"Washington",MI,48095,
"Wyandotte Animal Adoption Center",wacvolunteers@gmail.com,,"Wyandotte",MI,48192,
