Name,Email,Phone,City,State,Zip,Website
"WAGS Rescue",wandgrescue@gmail.com,,"Jesup",GA,31546,
"Walton Animal Guild Inc.",wagadoption@yahoo.com,,"Monroe",GA,30655,
"Walton County Animal Control",wcanimal@co.walton.ga.us,770-267-1322,"Monroe",GA,30655,
"Warner Robins Animal Control",glangston@wrga.gov,(478) 929-7290,"Warner Robins",GA,31069,
"Washington Wilkes Humane Animal Shelter",wwhumaneshelter@gmail.com,706.678.2287,"Washington",GA,30673,
"We Are Rescue",butlerkristen@yahoo.com,(770) 846-2011,"Woodstock",GA,30189,
"Whiskers Project",info@whiskersproject.org,(888) 872-9330,"Blairsville",GA,30514,
"Wholly Cats",whollycats1@yahoo.com,706-835-1828,"Blairsville",GA,30512,
"Winging Cat Rescue",lowe.barbara@gmail.com,631-261-4321,"Griffin",GA,30223,
"You Lucky Dog Rescue",info@youluckydogrescue.org,,"Alpharetta",GA,30023,
"Your New Best Friend Pet Rescue",yournewbestfriendpetrescue@yahoo.com,,"Powder Springs",GA,30127,
